coord_x,coord_y,mclust
1869.4914390000001,682.6679531000001,7
1875.333074,583.3349821,12
1876.87087,553.8374142000001,12
1877.5846379999998,594.462041,1
1881.5347179999999,701.6279013,7
1888.6993420000001,693.3998101,7
1891.2493329999998,718.7401093,7
1894.552586,607.3610071,7
1894.2868839999999,680.8473341,7
1896.994766,555.2886866,12
1900.5175980000001,593.5454938999999,7
1901.825432,566.8452051,12
1903.095615,631.8383076,7
1906.39158,706.912542,7
1909.781459,534.8211313999999,1
1911.818163,558.1999372,12
1913.9993969999998,588.3459449,7
1913.527715,616.7412973999999,7
1915.704625,685.0578188,7
1917.491577,640.0756377,7
1926.2762670000002,713.6988913,1
1929.975373,608.0656624,7
1933.778589,671.8886748,7
1933.241372,703.446363,7
1781.265834,564.6963716,4
1818.713634,537.172904,1
1835.486098,646.648589,7
1851.9278579999998,647.9877761,1
1862.419948,613.9605703999999,1
1750.0489920000002,659.23933,1
1784.8041210000001,538.7237485,1
1803.658967,570.4702265999999,1
1869.5265530000001,656.5871341,12
1880.8284760000001,664.1416357999999,7
1894.013737,669.0944117,7
1837.465563,554.2870892000001,5
1866.889464,621.5401958,1
1749.6243170000002,599.3515227,1
1762.2510989999998,609.488481,1
1781.9282039999998,626.5779501000001,1
1793.8377039999998,589.2678726,4
1800.136126,594.6967551,4
1831.5813850000002,590.9634242000001,12
1859.8625350000002,568.1810542999999,5
1879.3944210000002,622.2762357999999,7
1903.8186739999999,655.6778067,7
1904.187066,677.8319723999999,7
1913.01023,603.0338512,7
1929.057771,616.3099457999999,7
1936.9516489999999,662.5369244,7
1799.259822,659.1506369,7
1913.0344969999999,669.9090161,7
1752.7645760000003,362.4276598,5
1755.7534219999998,429.8304727,6
1757.220857,347.04329789999997,5
1765.23026,342.9444535,5
1776.901925,520.6856775,1
1777.2412649999999,463.51003210000005,5
1781.035611,399.0326,3
1783.912134,431.5320574,5
1794.889895,476.42357930000003,1
1795.4943030000002,365.8462678,5
1798.336032,450.64417180000004,5
1798.129484,438.081471,5
1799.1059989999999,383.9767796,5
1810.3213850000002,484.18520419999993,12
1811.4233530000001,330.4319673,5
1814.2083120000002,372.8087693,5
1815.5904070000001,412.8741683,5
1819.9363050000002,504.090147,12
1832.3174989999998,505.00538889999996,12
1837.649073,341.15443539999995,5
1849.196049,386.6194394,5
1855.5294800000001,496.56864129999997,12
1865.0419780000002,423.9184267,1
1866.7690309999998,352.77928310000004,5
1868.984504,449.26054280000005,6
1881.674825,443.37788200000006,1
1883.669606,456.58702350000004,5
1883.417967,379.2188108,12
1896.0724510000002,433.9219115,6
1904.2955120000001,480.7150571,6
1907.8540039999998,384.0258024,1
1909.240979,498.56003,6
1910.9141370000002,342.6263458,1
1912.2545120000002,354.5288117,1
1915.0361649999998,428.5380271000001,6
1922.8079649999997,515.4732230000001,1
1934.6592850000002,394.6024034,6
1781.141682,488.82893960000007,1
1825.356946,399.3703526,5
1832.879086,387.835876,5
1845.287609,412.5946833,6
1872.888852,465.2487959,5
1905.3659920000002,373.97736380000003,1
1916.5626260000001,455.0186707,2
1919.386552,344.43555449999997,1
1768.880689,366.1535521,5
1772.9978469999999,451.5560653,5
1797.6530920000002,459.3437463,5
1836.538873,366.8937338,5
1866.272146,511.110045,12
1884.350091,472.42479380000003,6
1789.8105079999998,437.78333449999997,5
1837.47887,497.5986704,12
1849.136132,509.35184929999997,12
1924.557571,470.0422202,2
1909.5168399999998,333.3809219,1
1914.3251850000001,470.00523880000003,2
1928.647228,354.7635264,1
1933.1549920000002,420.20701030000004,6
1760.9151989999998,259.6022372,3
1764.245926,205.2794273,3
1764.0441289999999,294.7952249,5
1771.5209100000002,252.67315950000003,3
1775.521929,229.04191060000002,3
1784.7543059999998,152.0114084,3
1786.5686660000001,206.5202112,3
1786.5507699999998,276.0986774,3
1788.336736,283.94834460000004,3
1791.9091449999999,162.0734195,3
1794.087753,238.2783219,3
1799.2140140000001,171.5922495,3
1802.601933,252.2399296,6
1814.37678,205.10191930000002,5
1813.1236350000001,181.1483073,3
1823.4238129999999,203.92004740000002,5
1820.409788,178.1177486,5
1823.0451460000002,163.47152590000002,5
1823.38563,213.73043169999997,5
1828.50432,233.27228619999997,5
1828.712597,183.7810772,5
1830.7223219999998,170.8265004,5
1832.5236670000002,249.13618309999998,5
1830.6737920000003,209.86741030000002,5
1834.645231,269.07576760000006,5
1843.578086,152.67088969999998,5
1873.298384,188.7971622,5
1874.7053879999999,170.32289790000002,6
1874.551336,178.73514730000002,6
1890.4128629999998,299.1479205,5
1890.36144,229.1478534,5
1893.802639,152.34091940000002,6
1892.646557,192.16355359999997,6
1895.1335170000002,314.1172303,5
1913.190366,238.85957349999998,5
1927.69992,242.20081150000001,5
1933.254379,309.3554215,5
1936.112027,192.5197432,5
1809.822068,231.07365519999996,11
1829.6143140000001,154.100698,5
1846.5670719999998,270.9934773,5
1854.053685,199.1243275,5
1863.265974,157.63927990000002,6
1869.5468170000001,320.6951503,5
1879.7429780000002,283.9863322,5
1766.5258019999999,143.4425895,3
1775.589093,190.6042511,3
1813.5427539999998,139.7314827,5
1823.742593,290.3724576,5
1909.125938,179.9440601,6
1781.408601,260.4023418,3
1793.864772,303.0457041,5
1817.9153059999999,319.59738860000004,5
1820.6972309999999,270.2484893,5
1847.8526600000002,314.1114693,5
1890.441206,141.9890646,5
1900.759018,155.8999151,6
1934.657374,151.90265580000002,6
1754.51522,-51.71505426,12
1754.614056,29.31144861,11
1761.1141079999998,-29.08866799,12
1759.615587,106.3595274,6
1770.218053,17.89481952,6
1769.989679,99.82969488,6
1775.195594,105.5954271,3
1780.075409,-25.45016873,1
1791.1465510000003,104.375552,3
1790.3154129999998,-54.5797162,5
1792.050002,86.69958647,3
1795.3126519999998,-23.7045757,1
1797.3659940000002,-42.233704700000004,1
1804.7986190000001,44.33160885,3
1808.5546940000002,54.29250662,3
1815.8731300000002,98.92730416,3
1821.5711370000001,-17.26570773,6
1828.564755,67.53484593,3
1839.663164,-44.7871179,5
1846.4952739999999,61.78692438,5
1847.358684,-8.690102215,5
1851.0907329999998,-26.42785504,5
1851.6760179999999,-45.43289025,5
1853.920347,98.29173213,5
1854.1623719999998,12.63544075,5
1852.3519609999998,45.36811381,5
1874.285364,-19.43181822,1
1886.5687420000002,117.6554655,5
1888.193716,51.10548679,5
1890.7835719999998,37.62131823,5
1893.3150280000002,55.06902715,12
1896.2144030000002,0.9983738529999999,6
1898.014179,108.9420092,5
1907.2797859999998,-20.27842797,6
1911.129252,58.57446778,5
1918.197973,-9.690257034,12
1919.49613,-0.149420139,6
1929.3974260000002,61.78040061,5
1934.275871,34.761353799999995,5
1768.412341,-11.11693233,1
1790.677791,25.18238239,3
1815.017711,28.5477653,3
1815.9853010000002,-35.25968922,1
1818.8367649999998,-41.942086100000004,1
1819.4692670000002,8.391860527999999,2
1881.815416,-15.00700688,1
1889.374342,-32.63588662,6
1889.993973,-18.26420603,6
1750.3636609999999,11.00378907,6
1762.366164,114.1368774,3
1778.76894,109.2354879,6
1782.8650480000001,-61.49156513,12
1827.630248,-40.56945975,5
1835.25417,27.82860264,5
1880.9246309999999,85.41996687,5
1885.577673,97.29029673,5
1898.804675,116.6387749,5
1857.0503629999998,29.85251649,5
1931.354913,104.649935,5
1763.804134,-50.06105711,12
1772.3727649999998,90.65569234,3
1779.37565,77.02343872,11
1811.593381,47.75781157,3
1847.898315,90.51346453,11
1907.9042329999997,-8.385268568999999,6
1914.1859399999998,48.77418137,5
1927.447789,102.46158220000001,5
1933.406768,51.86036712,5
1905.9753460000002,7.783857228,6
1761.0250440000002,-127.3066341,6
1771.510743,-237.85914790000004,2
1773.8917350000002,-168.7441005,6
1795.346653,-243.499366,2
1807.9721399999999,-109.4623591,2
1807.116983,-241.3219861,2
1808.80805,-140.267044,2
1810.419115,-210.70721040000004,2
1825.6752510000001,-109.10212340000001,2
1829.623425,-170.5540361,6
1830.5623440000002,-134.7403991,2
1833.4930789999999,-223.9759954,2
1835.1130219999998,-199.21044550000002,2
1838.7720160000001,-83.05185431,2
1844.713474,-109.9912585,2
1846.3850289999998,-239.5045576,2
1856.5553320000001,-132.5555082,2
1854.9945559999999,-166.8440228,2
1869.936143,-90.89675759,6
1870.908536,-201.9724689,2
1870.8696710000002,-243.1602562,2
1872.935582,-221.124371,2
1873.2460260000003,-233.4970758,2
1885.055629,-188.4648187,6
1888.294582,-107.649326,6
1894.672504,-94.01265589,6
1900.27812,-119.9716514,1
1910.398378,-258.56745010000003,8
1913.7739609999999,-234.72145980000002,8
1914.186013,-218.2177275,8
1919.3042239999997,-242.97307769999998,8
1923.007375,-105.4796775,5
1925.81115,-88.12371963,5
1935.980514,-91.04331085,5
1753.8822469999998,-192.1307509,2
1757.0671309999998,-257.27786319999996,2
1769.620066,-205.74395790000003,2
1785.455072,-149.6741765,6
1792.701641,-224.80385189999998,2
1848.8289539999998,-192.33221650000002,2
1864.686032,-257.0138437,2
1867.920693,-171.73980869999997,2
1870.9218019999998,-253.9030329,2
1895.871716,-198.0736638,8
1922.944534,-257.0241853,8
1776.2219289999998,-245.20258289999998,2
1784.4151010000003,-84.28584882,5
1799.5837190000002,-126.21476409999998,2
1836.0985190000001,-112.4734369,2
1870.963698,-113.9427231,6
1889.4374870000001,-207.92658390000003,8
1761.770694,-224.2189274,2
1763.6177519999999,-174.09865990000003,2
1773.201277,-131.9419806,6
1833.567388,-212.40077030000003,2
1869.300148,-265.6708413,2
1900.5141010000002,-219.53526680000002,8
1760.0769699999998,-85.32766226,5
1862.6309210000002,-193.6470519,2
1866.350849,-215.37113870000002,2
1916.613861,-267.50029989999996,8
1756.66478,-424.5041721,6
1763.1354820000001,-326.96631349999996,2
1765.037285,-283.4147959,12
1767.7499440000001,-394.0690349,6
1767.773153,-350.26385619999996,4
1769.633552,-357.0028893,4
1781.182761,-423.0636795,6
1781.6281940000001,-336.2499049,4
1784.322476,-289.7412778,12
1782.5422829999998,-364.59815510000004,4
1792.502111,-297.47618819999997,2
1790.6527030000002,-444.2567261,4
1795.281132,-383.5128245,2
1797.0781949999998,-429.6604161,2
1805.515813,-371.2056853,2
1803.9910289999998,-344.970545,2
1812.968068,-324.250656,2
1814.39136,-449.1276598,4
1814.956787,-381.528925,6
1815.447463,-391.2891555,2
1822.883145,-322.5912526,1
1820.033484,-351.16607200000004,6
1830.877802,-410.3788893,8
1832.2477399999998,-369.85639069999996,6
1833.285659,-360.8321573,6
1834.8255100000001,-401.42027169999994,8
1835.1871010000002,-393.6283494,2
1837.935682,-331.9007354,2
1841.675032,-435.0677575,8
1846.6367010000001,-394.1951783,8
1851.198939,-360.18377030000005,2
1847.110662,-313.0689573,6
1848.7344239999998,-453.5740933,8
1851.3310850000003,-293.6296543,2
1852.5397690000002,-384.0675999,2
1855.742611,-346.3412971,5
1858.030737,-448.48014309999996,8
1866.3668079999998,-412.7699007,8
1881.856331,-351.57748829999997,8
1881.577188,-286.0137168,1
1881.879606,-321.8154836,8
1881.2242809999998,-399.66245380000004,4
1882.8232280000002,-310.4227493,8
1890.316994,-456.1109533,8
1894.2950050000002,-333.79109189999997,8
1896.627284,-414.5480057,4
1900.497807,-440.483889,8
1903.9301100000002,-331.6259615,8
1908.542251,-382.7850003,5
1911.874839,-432.2328578,8
1916.412143,-468.2974922,8
1927.090432,-343.4444103,8
1928.073665,-310.83623289999997,8
1933.679647,-280.188406,8
1936.5496050000002,-442.22370880000005,8
1934.6680350000001,-407.73026039999996,8
1760.922404,-357.89549960000005,4
1770.4931149999998,-410.3067181,6
1794.722721,-329.40184669999996,2
1796.677747,-362.6851603,2
1837.670685,-415.480025,8
1868.9434410000001,-395.3452441,8
1879.3206440000001,-442.92688269999996,8
1890.3766190000001,-414.9034474,4
1894.35575,-313.14232789999994,8
1908.494847,-403.66386439999997,4
1911.542765,-335.9019788,8
1916.475072,-398.63715310000003,8
1818.4658530000002,-320.83284879999997,6
1822.918148,-441.7992498,8
1828.277712,-302.9235382,6
1844.345301,-371.3321607,2
1855.2740350000001,-406.49418219999995,8
1856.4683510000002,-334.8529172,6
1870.681861,-465.23951229999994,8
1906.2092350000003,-338.67608989999997,8
1911.850828,-449.7040847,8
1789.7639960000001,-319.84795519999994,9
1795.7599899999998,-407.3604012,2
1917.7455690000002,-413.470669,8
1759.994014,-388.3582475,6
1774.991045,-342.08542620000003,4
1828.799697,-463.6678176,8
1856.7283710000002,-437.0284098,8
1858.475339,-461.6312777,8
1860.2313780000002,-321.2511721,2
1867.5121100000001,-356.9190758,5
1873.7966809999998,-337.07448450000004,5
1905.534546,-427.7285041999999,8
1754.521939,-609.6211801,6
1754.437341,-643.4126227,6
1757.515156,-660.6541052,2
1757.7525510000003,-570.4715102999999,9
1761.448948,-511.20310889999996,2
1764.156907,-534.0982427,2
1765.99783,-553.6134145,6
1766.393219,-500.407917,2
1769.814793,-594.2702403,6
1776.190145,-510.4462875,6
1776.6540530000002,-644.3942262999999,8
1778.3975489999998,-588.8585984,2
1781.2525870000002,-612.9992848999999,6
1783.3896170000003,-488.44807069999996,8
1787.760063,-602.7202014,8
1792.223246,-565.1773883,8
1796.618496,-531.9285299,8
1810.0554120000002,-582.7172994,8
1810.740773,-612.1337485,8
1810.550617,-571.4102144999999,8
1817.2068809999998,-623.9854739,8
1819.2872149999998,-602.7661017999999,8
1822.6066440000002,-539.7406662999999,8
1827.0700420000003,-525.1969717000001,8
1825.253392,-628.9785327000001,8
1831.0787920000002,-591.379926,8
1830.7928940000002,-531.9574885,8
1835.970035,-567.5421024,8
1840.179708,-559.2727525,8
1832.685796,-664.6329481,8
1841.9888019999999,-491.22615089999994,8
1843.1622969999999,-654.4735753,8
1841.1126219999999,-614.7683352000001,2
1844.863041,-625.8405797,8
1844.9755739999998,-598.8986395,8
1847.8601059999999,-608.8461152000001,8
1853.2397600000002,-513.7464813999999,8
1857.295814,-582.983254,8
1870.32895,-488.9684244,8
1873.191835,-525.4123381,8
1870.8050050000002,-646.6359272000001,8
1877.796798,-609.7643867,8
1884.516547,-517.1810375,8
1887.037774,-565.9416677999999,8
1889.136325,-634.4522132999999,8
1890.197813,-652.1858912,8
1894.1544760000002,-517.5785825,8
1897.302869,-504.1750107,8
1901.281684,-571.8820987,8
1903.7064280000002,-584.6843147000001,8
1901.785664,-621.1112,8
1906.874268,-487.3989409,8
1907.0468399999997,-614.409771,8
1913.6346460000002,-593.1319885,8
1917.252394,-598.9055549999999,8
1921.5756440000002,-523.2747446000001,8
1922.4056480000002,-533.7679247,8
1923.3335579999998,-643.875391,10
1925.060519,-484.7738647,8
1926.8577309999998,-630.7136626,10
1928.856261,-547.5777646,8
1931.179457,-509.3185525,8
1932.7355,-616.2107649000001,10
1780.132344,-544.1532021,2
1816.832375,-564.9376934,8
1821.979532,-659.7777231000001,8
1847.6287739999998,-643.8457297,8
1857.96605,-546.6464046,8
1872.667339,-532.458757,8
1883.72151,-660.7267427999999,8
1885.990858,-619.2724392000001,8
1915.096718,-654.5993351,10
1915.080827,-541.148916,8
1928.9356699999998,-563.0491926,8
1758.6565449999998,-495.82466619999997,2
1793.959937,-643.0845387,8
1798.6210370000001,-503.2619762,8
1807.524051,-650.0275562,8
1841.8509010000002,-586.0247466,8
1858.7699510000002,-566.8153777000001,8
1860.9993559999998,-633.8369658,8
1882.7862739999998,-596.4771806,8
1918.271482,-549.8375926,8
1755.3501410000001,-493.0433698,2
1762.9663280000002,-627.2175897999999,2
1765.271336,-632.4730616,2
1814.403125,-496.95813619999996,8
1832.8124309999998,-551.6029311000001,8
1896.2743010000002,-529.6393306,8
1768.6413890000001,-640.6218415,8
1852.493762,-665.6700824,8
1871.3558309999999,-634.1292768,8
1890.296716,-591.7600141,8
1893.442063,-585.9499591,8
1893.273477,-602.0727262999999,8
1901.102859,-560.3035774,8
1904.1804780000002,-655.254775,8
1923.290596,-570.3236817000001,8
1803.4357079999997,-544.0084867,8
1825.816595,-507.4689731000001,8
1832.888926,-511.4116135,8
1752.2880969999999,-742.1910487,9
1753.180379,-730.2650782000001,9
1753.974949,-696.8886489,2
1756.091616,-684.6319183999999,2
1762.3644420000003,-770.1532722000001,8
1765.386559,-701.5875434999999,8
1769.905405,-779.7466712,9
1781.674005,-719.7441244,8
1792.150916,-718.1072795,8
1796.880506,-699.4494164,8
1805.4234170000002,-702.6313101,8
1812.6149300000002,-714.8094990000001,8
1820.08663,-688.7279424,8
1838.5301769999999,-682.5691492999999,8
1848.592734,-731.5593702000001,10
1855.2747539999998,-723.7589674,10
1864.108039,-718.4111651000001,10
1870.0845649999999,-679.1538286,8
1869.971656,-708.1598157000001,10
1885.8038620000002,-695.7127096,10
1886.855275,-676.7510792,10
1776.067143,-689.1443282,5
1791.5551309999998,-739.346724,8
1802.511063,-753.4866849,8
1803.506961,-682.6469883,8
1810.7185149999998,-752.691763,8
1826.9561,-695.1560487,8
1831.4347879999998,-699.9230797,8
1780.824565,-696.7480191000001,8
1804.4228620000001,-695.2149721,8
1824.395737,-705.2031312999999,8
1835.0640230000001,-733.9113136,4
1761.1337440000002,-747.9269207000001,9
1770.745394,-713.1849145,8
1814.24215,-740.8219263,8
1879.045332,-699.5313507999999,10
1894.841034,-688.9281811000001,10
2027.5373600000003,-757.6025146000001,9
2034.5998920000002,-745.2233163,6
2047.549042,-768.5034194,9
2057.2184399999996,-780.3895404,9
2064.5777160000002,-696.2665456,9
2069.314406,-708.7244063999999,6
2066.704976,-681.3010127,8
2070.3148579999997,-768.9586224,9
2085.707833,-772.4093058,9
2086.073329,-733.8647087999999,9
2087.8910100000003,-680.9153396,8
2098.723395,-698.3766727000001,2
2103.281774,-703.6573662000001,9
2109.54196,-727.2312808999999,9
2114.340541,-741.5277123999999,9
2126.7623519999997,-737.3788897999999,9
2131.385472,-714.8088951000001,9
2022.6497780000002,-697.9952632000001,8
2119.476921,-775.0529872999999,4
2011.8287109999999,-705.570652,8
2013.438338,-719.4202107000001,8
2038.2809730000001,-722.9004346,8
2064.426997,-777.7916028,9
2089.596343,-699.4679716,9
2093.762506,-744.3440617000001,9
2102.054227,-722.3297027000001,2
2108.328154,-696.0716751,2
2113.278805,-766.8768025,9
2020.2372149999999,-720.6668885,8
2016.227061,-680.3136307,8
2045.1435079999999,-729.0363318,8
2056.4950870000002,-712.2486623,6
2079.019135,-726.9578203,6
2092.162907,-759.2545911000001,9
2099.024282,-774.0071245,9
2093.120922,-784.4584312999999,9
1969.4162059999999,-569.4248949,10
1969.338389,-546.2523448,10
1969.673594,-513.2852298,10
1970.4726059999998,-539.4039907,10
1971.490927,-584.2925922999999,10
1972.319466,-614.8397445,10
1971.877232,-532.1238824,10
1972.302068,-606.1273603,10
1974.321679,-596.1862076,10
1975.8231739999999,-509.0524581,10
1979.7438260000001,-485.8987512,10
1979.784398,-520.2909876,10
1984.018509,-603.3252187999999,8
1992.889946,-531.3590403,8
2004.4556690000002,-607.4540248,8
2006.882627,-584.2301332000001,8
2006.318127,-517.5612796,8
2007.6192620000002,-569.4639077,8
2009.165493,-593.3597975,8
2007.767464,-614.7560505,8
2009.377862,-644.7917722999999,8
2015.1000980000001,-534.6023150000001,8
2016.848189,-604.8713391,8
2021.32845,-579.6003654,8
2022.934271,-659.1181228999999,8
2023.697805,-515.3628687,8
2025.5586489999998,-492.2058187,8
2029.886679,-601.3849307999999,8
2034.2262690000002,-590.2109959,8
2038.1089690000001,-523.5127481000001,8
2036.943157,-573.8227393999999,8
2038.919016,-535.1968813999999,8
2039.690575,-635.5425992,8
2044.924312,-507.3465829,8
2049.4373600000004,-600.0814058999999,8
2053.714973,-613.1454823,8
2055.818606,-532.3067988,8
2068.785383,-515.7702054,8
2073.66875,-526.2135531,8
2081.8438109999997,-664.9168985,8
2082.247965,-605.5735896000001,8
2079.9341289999998,-640.8658267000001,8
2081.499013,-547.7363222,8
2085.474018,-572.5357537000001,8
2086.984688,-623.5202534,8
2084.8391899999997,-586.6311607000001,8
2090.341691,-645.5290808,8
2095.660796,-607.0747612,8
2097.07652,-529.9242637,8
2101.026731,-632.0453375,8
2106.762221,-591.3505777,8
2106.1319510000003,-480.70854569999995,8
2108.611058,-610.7833326,8
2113.123779,-517.3951582,2
2119.1473309999997,-612.3032012,8
2118.823599,-575.4638629,8
2120.969274,-661.6225212999999,9
2123.588832,-485.52887819999995,8
2123.15241,-653.312729,2
2126.938639,-629.6269714,8
2128.7884289999997,-592.2751035,8
2134.427498,-619.1213052999999,8
1968.69241,-524.18395,10
1973.8143539999999,-501.767706,10
1975.556975,-492.9830451,10
1995.6888370000001,-482.41926739999997,10
2020.0185629999999,-588.2952669,8
2048.162656,-590.0801569,8
2070.216418,-563.0129024,8
2080.430265,-568.2889101,8
2107.127409,-551.6351541,8
2121.4381940000003,-566.5171342,8
2127.085229,-548.7247738,8
2132.692323,-610.7357129,8
1987.718774,-550.1423738,10
1991.9582890000001,-651.8774427,8
2003.576245,-541.207565,8
2006.6226760000002,-509.2554699,8
2011.847119,-553.1117437999999,8
2023.992945,-539.888686,8
2051.626604,-482.70858880000003,8
2050.052225,-548.5815345,8
2073.930841,-536.3718547,8
2071.29058,-593.3337493,8
2089.0153609999998,-515.485695,8
2092.633107,-485.4679853999999,8
2136.94387,-649.3989922999999,2
2028.534116,-555.2740376,4
2035.1514780000002,-550.952837,8
2070.343609,-485.95769069999994,8
2081.86976,-494.2961539,8
1949.7647559999998,-538.2877471,10
1953.81892,-494.2929698,10
1968.3091550000001,-557.7986053999999,10
1984.279634,-526.7505449,10
1991.380437,-588.8457907000001,8
1993.5900100000001,-579.1414106000001,8
1996.7113570000001,-563.7540651,8
2012.993987,-624.0198882999999,8
2042.266273,-530.6626031000001,8
2061.3302519999997,-647.4158217,8
2067.878546,-657.1950656,8
2088.431402,-657.3526068,8
1952.067343,-393.6182778,8
1953.744187,-354.9254772,8
1951.914123,-316.1168775,8
1958.560693,-340.55411910000004,8
1956.9499329999999,-377.47611980000005,8
1962.5337539999998,-456.64944230000003,10
1963.9917710000002,-446.75718839999996,10
1963.571112,-429.417284,8
1976.657029,-366.94548030000004,10
1978.1263789999998,-349.8007691,10
1980.174366,-393.29439229999997,10
1978.9438280000002,-397.6439856,10
1982.518472,-465.4874375,10
1984.349805,-321.7665291,10
1985.460082,-435.6295101,10
1987.5553280000001,-443.1912621,10
1987.1242530000002,-327.81175010000004,10
1986.7465899999997,-293.823946,10
1987.944984,-427.1443488,10
1989.906236,-284.8466452,10
1991.049985,-366.1209111,10
1991.8534730000001,-400.4869276,10
1991.158623,-413.5589063,10
1993.184827,-421.1008182,10
1996.061046,-349.49757939999995,10
2002.00965,-321.0926151,10
2003.48364,-306.02147510000003,10
2005.9988059999998,-298.76710719999994,10
2005.1038449999999,-430.53556389999994,10
2010.910754,-307.3018961,10
2010.196435,-396.44251299999996,8
2023.567825,-413.4699933,8
2022.690834,-379.77982510000004,8
2025.4606829999998,-330.2380794,8
2028.4527239999998,-454.68351129999996,8
2031.2122010000003,-384.2566447,8
2033.345811,-436.87629869999995,8
2031.243844,-323.0466892,8
2047.015543,-378.11496760000006,8
2047.6034690000001,-315.14743500000003,8
2053.571739,-336.487712,8
2054.489866,-404.2921481,8
2059.546438,-386.11939680000006,8
2060.234763,-303.8055463,8
2061.271447,-324.46847169999995,8
2066.903555,-363.9954286,8
2063.712019,-436.3635489,8
2076.0090010000004,-401.5889222,8
2077.472052,-306.99406039999997,8
2079.754125,-370.581185,8
2077.941342,-328.7048117,8
2082.879639,-416.5281715,8
2082.155193,-384.5253942,8
2084.465163,-396.4920757,8
2084.847836,-315.43127020000003,8
2086.8730100000002,-341.80878789999997,8
2085.991584,-284.15788019999997,8
2086.1512940000002,-408.3376859,8
2097.905754,-354.2050642,8
2098.743897,-450.9794897,8
2110.7589,-379.8911717,8
2112.158122,-365.6833006,8
2110.9311989999997,-396.54951639999996,8
2112.6980559999997,-299.289622,8
2117.4206059999997,-424.9647892,8
2124.109482,-461.60167889999997,8
2130.88198,-376.8535619,8
2131.537964,-312.4579624,8
2134.4407300000003,-407.8897275,8
1991.1517670000003,-383.80831780000005,10
1991.9517210000001,-374.5151055,10
1997.2874170000002,-338.2023915,10
1999.715075,-332.61332569999996,10
2037.41768,-353.67769389999995,8
2039.394839,-339.7950295,8
2039.6167719999999,-291.35613789999996,8
2047.5388649999998,-427.5296601,8
2046.718571,-442.0758027,8
2069.827727,-291.7779727,8
2080.00551,-361.4869378,8
2086.687996,-432.96677120000004,8
1957.3531510000003,-320.04904730000004,8
1960.8338789999998,-406.2623663,8
1970.284537,-382.6490855,10
1979.887497,-341.0129375,10
1982.7551010000002,-452.9243585,10
2012.7214190000002,-354.0427602,10
2037.876221,-464.0710367,8
2054.611168,-463.6863302,8
2065.959307,-454.426314,8
2079.463605,-375.1361022,8
2114.348609,-402.70239460000005,8
2115.499021,-454.00579289999996,8
2132.9107089999998,-295.9405317,8
2035.426949,-281.7056639,8
2058.6358149999996,-426.4756602,8
2011.512186,-410.92485919999996,8
2064.255532,-308.949973,8
2099.519834,-426.26925489999996,8
2126.262604,-425.78799230000004,8
2003.7460039999999,-420.4226409,10
1949.4243239999998,-251.40560040000003,8
1950.836941,-208.1225319,8
1952.327899,-80.90201862,5
1961.135714,-236.61034840000002,8
1962.323282,-156.6721507,5
1964.321412,-106.5355524,8
1964.257077,-140.46589640000002,8
1968.066902,-255.8134915,8
1973.9526620000001,-174.1647846,8
1973.839102,-124.4623264,8
1974.48387,-190.404145,8
1976.3243350000002,-244.1382938,8
1978.9636460000002,-154.2931288,5
1992.080745,-253.01997569999997,10
1992.636881,-263.56463840000004,10
1993.555236,-210.1346922,10
1995.5861129999998,-92.40750697,8
1997.4459120000001,-231.08594680000004,10
1997.97993,-196.4723074,10
2004.190895,-122.273354,10
2005.1700460000002,-133.5129931,10
2008.784334,-154.9778779,10
2014.0146940000002,-120.2121145,10
2014.645677,-135.9280314,10
2017.924416,-253.981246,10
2014.622324,-111.67450670000001,10
2017.4221539999999,-263.4526021,10
2017.65595,-192.1048645,10
2020.88903,-203.3794826,10
2020.8262320000001,-179.5694219,10
2018.322506,-110.6981515,10
2023.490361,-164.3287676,10
2029.50857,-150.9507705,10
2029.803732,-103.5079281,10
2031.8501579999997,-142.4203069,10
2035.597275,-111.2136938,10
2036.297037,-228.83798190000002,8
2038.02825,-255.387421,8
2038.74507,-117.071676,10
2041.595429,-78.45055817,10
2041.5924440000001,-240.0102892,8
2043.338653,-245.90174989999997,8
2042.8363140000001,-228.8554034,8
2049.632952,-138.0628489,10
2051.7871379999997,-144.4222628,8
2053.161211,-162.817902,8
2050.7975079999997,-181.57093999999998,8
2057.780119,-118.34509059999999,8
2063.830335,-126.79294009999998,8
2065.032715,-248.6904864,8
2066.138411,-202.0021865,8
2066.412089,-155.5005915,6
2067.6313059999998,-175.4727632,8
2072.02602,-182.3905343,8
2073.266043,-220.70675260000002,8
2082.549544,-220.6411089,8
2086.743439,-175.6925343,8
2087.276427,-117.4225853,8
2089.913995,-211.62984640000002,8
2086.781015,-240.3121952,8
2089.691352,-253.5704164,8
2089.997409,-199.6361459,8
2105.892135,-130.5578883,8
2107.22954,-238.58426459999998,8
2109.591617,-154.8419405,5
2120.1795859999997,-76.68327509,5
2122.167102,-230.0853713,8
2125.484279,-91.68605169,5
2136.004606,-229.55505209999998,8
2021.607866,-84.11709663,10
2033.0421149999997,-120.5090071,10
2035.1678969999998,-130.21662379999998,10
2088.597523,-202.963709,8
2084.062577,-229.9712438,8
2094.714086,-139.3239589,8
2097.738845,-192.5663942,8
2107.3935309999997,-194.1819045,8
2127.565801,-213.4676075,8
2128.957165,-183.9291588,8
1953.407746,-104.726401,8
1985.4727059999998,-110.8747564,8
1996.660463,-186.7745876,10
2001.8582390000001,-154.377218,10
