coord_x,coord_y,pred
-2262.567998,3884.389545,9
-2262.645481,3987.746587,0
-2260.312243,3963.185602,2
-2261.097502,3830.797194,7
-2256.38602,3938.77556,2
-2258.304028,3851.922203,3
-2252.61838,3885.909224,9
-2249.792592,3918.280376,0
-2398.847918,3997.443375,7
-2379.446045,3960.59609,2
-2318.723692,3893.519449,0
-2271.590425,3862.856812,2
-2410.348375,3999.976974,4
-2406.196089,3986.754044,4
-2374.401857,3943.93239,2
-2365.401599,3833.619834,3
-2340.38247,3952.386356,2
-2338.945846,3922.208854,3
-2314.545041,3832.723062,2
-2305.100419,3836.425212,2
-2385.312496,3832.722678,0
-2378.309629,3829.406644,0
-2340.819667,3998.524851,2
-2321.332482,3920.142379,2
-2306.509028,3993.89235,2
-2251.796164,3833.430101,7
-2417.31182,3941.913511,5
-2366.902043,4002.827959,3
-2314.468461,3897.742336,0
-2297.587938,3959.713153,2
-2276.653128,3981.346244,0
-2274.867703,3826.325709,6
-2430.283595,3826.899318,9
-2427.765365,3802.523833,7
-2425.032043,3798.143745,7
-2423.648578,3640.810841,2
-2417.020284,3635.906015,2
-2408.691932,3745.968385,4
-2409.861574,3706.574379,3
-2406.421153,3786.388689,2
-2407.295015,3668.521822,2
-2388.946042,3792.568887,11
-2386.349382,3729.659665,4
-2386.219433,3801.311335,2
-2380.923212,3766.185245,3
-2373.227794,3748.392866,5
-2372.692563,3701.419605,0
-2369.592266,3780.632244,2
-2363.411686,3727.57676,2
-2361.936721,3637.621272,2
-2354.441516,3801.978112,0
-2352.226997,3668.525267,4
-2350.799242,3640.99124,2
-2350.119301,3707.492436,0
-2347.274492,3755.568008,2
-2343.486774,3623.14115,0
-2342.233255,3778.368721,2
-2342.896922,3729.845571,3
-2328.408113,3660.351146,2
-2327.333287,3709.518684,5
-2325.265554,3762.457679,3
-2328.429454,3632.633057,0
-2322.85067,3744.049628,7
-2324.943088,3791.463332,2
-2315.573636,3625.807208,0
-2314.319238,3695.626474,3
-2310.088769,3784.338767,3
-2304.555943,3706.719201,3
-2306.585716,3804.069422,3
-2297.057321,3762.77625,1
-2295.774378,3635.443512,3
-2294.365855,3677.1566,2
-2287.35615,3792.102474,2
-2283.798892,3775.027259,5
-2283.26585,3760.351729,4
-2280.4798,3780.974703,5
-2272.153965,3626.031613,0
-2271.630631,3663.971195,7
-2272.072928,3721.622616,7
-2263.116528,3792.98483,4
-2265.840852,3764.41564,7
-2263.359694,3643.321421,0
-2262.505149,3688.174694,3
-2262.400009,3741.26738,5
-2257.352227,3672.035675,7
-2254.926112,3639.313553,11
-2249.365553,3727.455479,2
-2248.313373,3780.80546,3
-2421.552677,3735.544257,0
-2407.450137,3701.384723,4
-2390.272102,3648.322776,9
-2368.928481,3757.244254,4
-2355.776101,3781.524055,9
-2352.569923,3777.255158,9
-2341.220326,3717.849729,3
-2328.143446,3691.31611,5
-2328.211039,3737.440593,5
-2253.486583,3746.279425,2
-2408.005661,3760.971957,2
-2385.63763,3635.021305,3
-2306.82514,3721.24279,3
-2288.754577,3732.518263,2
-2269.194412,3716.336975,7
-2255.48654,3780.820424,3
-2251.690322,3704.124191,0
-2321.415069,3627.842042,0
-2428.96974,3755.070017,2
-2349.30658,3697.588959,2
-2278.050018,3658.312332,7
-2246.152551,3659.98819,2
-2427.22356,3488.393598,7
-2424.386884,3539.55031,4
-2422.794949,3594.313604,9
-2422.434765,3577.260343,1
-2417.231535,3458.167043,9
-2414.832229,3449.861013,0
-2410.012257,3485.953925,7
-2408.81712,3522.920464,7
-2408.065209,3422.993784,5
-2402.112619,3582.080817,9
-2402.128247,3533.540832,7
-2399.579226,3514.573082,5
-2397.241514,3428.945423,7
-2390.516884,3542.166461,7
-2390.174816,3512.282745,6
-2386.110125,3601.96147,1
-2384.520303,3497.277178,7
-2381.19681,3431.614511,4
-2376.368862,3478.869837,4
-2374.195994,3445.660105,7
-2372.167997,3584.665477,4
-2362.56604,3489.569699,4
-2359.444769,3424.782297,4
-2359.766685,3516.392321,1
-2358.188682,3548.85566,0
-2356.843821,3486.66457,4
-2354.611672,3448.880316,7
-2345.131937,3528.271695,4
-2345.214017,3428.996887,7
-2345.297407,3498.903369,0
-2344.460281,3608.100242,7
-2335.128338,3559.108948,7
-2332.81289,3454.293509,5
-2331.084169,3598.054728,7
-2329.103995,3507.589316,10
-2325.355681,3485.603461,7
-2325.63949,3552.637929,4
-2325.386277,3423.406757,7
-2323.279737,3454.101816,5
-2319.619549,3535.146405,0
-2304.398378,3543.214641,7
-2305.159767,3605.507682,7
-2301.069816,3429.021304,7
-2291.798799,3545.768793,7
-2285.334918,3503.68071,10
-2283.074492,3480.03939,9
-2274.718825,3534.881604,7
-2274.070026,3455.381071,7
-2271.28432,3470.636319,7
-2263.471635,3508.661393,7
-2254.960434,3461.478583,7
-2250.83463,3571.048025,7
-2248.805277,3542.091336,4
-2423.366476,3467.868947,7
-2393.586666,3494.486987,5
-2371.605213,3526.140922,1
-2346.601728,3469.63389,9
-2340.289056,3475.237935,9
-2322.091252,3470.080567,9
-2319.357658,3564.854053,11
-2310.579263,3566.861077,11
-2298.503583,3452.93516,7
-2296.179104,3522.043876,7
-2280.285764,3428.065342,9
-2269.266911,3554.789629,7
-2263.712275,3480.29018,5
-2260.077167,3438.059651,7
-2375.58099,3563.400154,7
-2354.351964,3562.335881,9
-2338.931394,3602.040795,7
-2336.63086,3585.307891,7
-2304.766362,3500.988828,4
-2280.883104,3573.227593,7
-2278.553972,3462.793146,7
-2410.164045,3560.531303,10
-2404.660233,3553.423632,9
-2336.449568,3573.520058,7
-2331.763281,3429.875372,7
-2307.172656,3522.438658,7
-2274.463676,3525.998593,9
-2255.511025,3477.180339,2
-2255.370519,3538.254126,4
-2429.689048,3404.548384,7
-2429.300763,3306.536906,0
-2427.291078,3282.129461,4
-2424.136057,3268.37567,0
-2416.56873,3340.468982,7
-2415.339928,3325.004131,9
-2407.760137,3395.113298,9
-2395.700342,3282.017388,4
-2386.464627,3260.115052,4
-2386.438866,3388.447976,7
-2385.698323,3343.428072,9
-2384.746071,3377.381989,7
-2380.375522,3310.752046,7
-2382.833867,3234.292458,0
-2372.679902,3247.087032,7
-2374.080999,3235.890968,4
-2369.751341,3372.858884,7
-2368.085942,3294.351122,9
-2365.446336,3318.003467,0
-2352.23346,3321.873152,1
-2347.978494,3287.037346,7
-2345.596376,3356.058902,9
-2345.618489,3255.073671,7
-2344.992252,3400.075641,1
-2329.651065,3242.865684,7
-2325.846967,3329.466145,9
-2323.32524,3358.786205,7
-2322.006397,3236.744736,7
-2315.394381,3273.908939,7
-2310.880166,3293.135672,7
-2306.471684,3397.792469,7
-2307.463228,3358.468142,7
-2302.592011,3243.225385,7
-2297.334678,3335.222614,7
-2292.373304,3344.099523,7
-2287.39908,3406.231725,9
-2283.982732,3290.199967,7
-2282.825298,3228.746665,7
-2281.367779,3357.946615,7
-2280.249814,3240.580406,7
-2280.945572,3259.615802,7
-2274.168567,3306.573736,4
-2272.234834,3282.038345,7
-2271.356826,3377.864864,7
-2271.626981,3392.450633,7
-2264.146971,3258.230763,7
-2264.047998,3232.158525,7
-2255.8627,3382.134166,7
-2256.39081,3282.85635,7
-2245.37302,3347.580434,7
-2429.792229,3319.487135,1
-2427.466136,3366.248911,7
-2419.893276,3229.959701,5
-2394.539223,3353.011183,0
-2357.462694,3401.872982,5
-2349.411061,3305.249858,7
-2331.881869,3258.5913,7
-2329.620684,3377.64074,7
-2331.723544,3386.89837,7
-2304.42951,3271.205081,7
-2295.650092,3270.303812,7
-2293.476502,3306.737923,7
-2270.975887,3325.834131,5
-2258.289771,3366.301824,7
-2252.143337,3360.034634,7
-2247.854126,3247.182212,7
-2426.444483,3384.553286,7
-2405.876834,3300.684186,4
-2389.258734,3324.619507,7
-2371.337964,3331.759274,7
-2327.349381,3309.859226,9
-2297.797972,3340.833472,7
-2293.31556,3369.476001,9
-2286.616833,3344.659737,7
-2267.880631,3247.990602,7
-2259.22263,3307.932661,5
-2389.569478,3313.22212,7
-2342.391424,3335.183614,7
-2334.248125,3284.935953,7
-2331.190794,3294.945153,7
-2316.691586,3347.2973,7
-2297.914575,3386.482002,7
-2290.609752,3383.569594,7
-2262.807982,3274.402219,7
-2249.995714,3394.381038,7
-2370.207756,3345.461296,7
-2343.450231,3223.195736,9
-2338.663154,3357.055198,9
-2335.82198,3347.786663,9
-2334.009795,3253.465487,7
-2306.457971,3249.18033,7
-2305.355199,3302.927991,7
-2296.204839,3232.479375,7
-2253.839538,3335.182081,7
-2253.153697,3266.989929,7
-2426.659236,3087.839192,0
-2427.451257,3178.574017,4
-2423.777245,3058.432246,4
-2422.924997,3165.367016,4
-2419.244521,3177.792434,4
-2420.002031,3034.728564,3
-2411.53062,3062.373236,0
-2410.040163,3054.351444,0
-2406.258352,3198.173726,4
-2408.591439,3027.318901,3
-2403.88861,3118.93767,0
-2405.477018,3148.122162,4
-2400.443647,3132.948076,4
-2396.462607,3087.451909,11
-2397.909888,3171.271509,4
-2393.799057,3102.738363,4
-2392.356579,3145.903851,4
-2391.457543,3057.454772,2
-2386.267831,3032.103107,0
-2386.222178,3187.602193,4
-2380.228046,3199.13693,4
-2375.761447,3135.0052,4
-2366.615345,3086.569416,4
-2364.398244,3121.06087,4
-2361.227756,3023.567032,3
-2359.472078,3148.747501,4
-2353.324126,3105.085914,0
-2352.517954,3159.578881,9
-2352.773041,3061.696135,4
-2350.76958,3032.73062,4
-2346.608696,3130.979475,4
-2344.660073,3099.521281,4
-2335.034118,3049.686867,4
-2335.682944,3040.450577,0
-2330.824415,3146.206227,4
-2324.472096,3086.237333,7
-2321.251364,3022.746304,3
-2312.610984,3044.139217,7
-2306.954545,3137.901011,5
-2307.148594,3028.343054,4
-2304.934644,3089.580988,7
-2303.464351,3185.996767,7
-2302.139107,3151.012214,0
-2297.379694,3106.682401,7
-2298.043669,3038.57903,3
-2298.253459,3120.671612,7
-2290.096834,3201.038901,7
-2286.402997,3192.972832,7
-2276.625544,3042.041418,3
-2276.961973,3123.787736,7
-2275.399094,3203.533651,7
-2265.669294,3135.515478,7
-2266.997818,3156.095296,7
-2261.357514,3186.744757,4
-2256.739366,3113.566544,2
-2246.360555,3192.552386,4
-2246.048967,3160.157519,4
-2420.257357,3092.613782,4
-2418.508773,3104.033142,7
-2352.399996,3079.767643,4
-2338.073719,3186.776611,7
-2314.090104,3077.680056,7
-2300.148282,3061.013523,7
-2291.55107,3064.491552,7
-2285.915641,3109.793016,7
-2282.66888,3142.301513,7
-2254.320623,3069.260039,0
-2250.901623,3138.197214,7
-2332.722787,3120.81801,4
-2373.046825,3176.967575,2
-2274.269357,3095.661936,7
-2389.059636,3111.058967,4
-2378.431243,3122.353654,7
-2349.29388,3071.88108,4
-2324.601281,3208.41905,10
-2321.738207,3175.155371,7
-2318.735307,3096.482726,4
-2314.621903,3037.223446,4
-2296.311704,3082.990333,7
-2274.668961,3070.512076,7
-2326.349757,3159.865346,4
-2428.741378,2969.742346,0
-2429.686531,2989.544162,4
-2413.872257,2991.49337,7
-2407.067336,2991.786429,7
-2404.410449,2970.923662,4
-2393.195365,2941.86008,4
-2384.120809,2919.024909,3
-2375.715121,2926.085967,3
-2359.776206,2999.665705,2
-2353.315217,2965.920144,2
-2341.647664,2995.502531,5
-2425.247029,2982.226535,4
-2424.791687,2956.806425,0
-2398.30954,2910.244987,3
-2373.624382,2974.114129,2
-2409.045473,2940.705921,4
-2405.316245,2931.800198,4
-2400.496193,2948.965128,4
-2367.522216,2925.300487,3
-2351.267892,2987.679011,5
-2387.844015,2968.550261,0
-2149.097074,2994.198414,2
-2140.908198,2998.009774,4
-2138.04393,2966.107295,2
-2122.903804,2993.963383,4
-2115.179454,2988.525312,4
-2101.896622,2950.894134,2
-2095.85879,2991.075401,4
-2092.084903,2943.314589,11
-2074.738369,2984.026004,3
-2047.796295,2937.727047,4
-2042.45842,2994.889138,3
-2143.412792,2961.179657,2
-2120.991866,2971.015062,2
-2091.813316,2971.997933,4
-2084.25749,3008.624061,5
-2071.646907,2953.420515,4
-2063.094916,2939.931385,4
-2134.652403,2969.429841,2
-2124.943963,2942.389218,0
-2097.046599,2919.577062,2
-2071.171055,2965.87503,4
-2115.953941,2944.705412,2
-2075.323334,3001.95446,2
-2067.171438,2901.966288,2
-2062.745456,2902.823003,2
-2056.787643,2952.22308,2
-2231.597377,3176.805823,0
-2227.786007,3193.602132,0
-2199.619161,3028.875716,5
-2198.848028,3038.907636,5
-2197.626762,3059.030724,0
-2189.902591,3028.907341,5
-2170.610431,3119.344026,0
-2168.753512,3029.395888,3
-2167.363929,3053.109233,2
-2153.43674,3193.930581,0
-2147.66892,3166.921769,0
-2142.811804,3204.219898,0
-2145.586466,3079.980693,3
-2144.265777,3043.757482,3
-2140.571108,3061.239068,3
-2140.365436,3100.630406,3
-2133.316777,3122.352908,4
-2130.214972,3134.068779,7
-2124.771772,3111.436513,4
-2127.397165,3062.477072,0
-2123.39227,3173.688346,4
-2123.278582,3042.031604,3
-2115.021051,3095.365877,4
-2103.259376,3041.906453,4
-2099.325394,3138.331031,4
-2098.906196,3121.420344,3
-2095.224001,3056.762413,3
-2094.319717,3172.928301,7
-2087.203824,3023.868362,2
-2086.998391,3189.38263,7
-2087.038576,3200.47948,7
-2073.040015,3035.410171,1
-2064.48803,3165.572166,4
-2065.267257,3178.686249,7
-2056.975886,3055.825822,4
-2057.758105,3076.378801,3
-2129.025863,3152.543797,3
-2104.575108,3064.338891,4
-2164.038464,3037.195036,10
-2140.351395,3074.288486,3
-2111.219927,3151.320911,5
-2073.225955,3160.04216,4
-2063.352418,3133.247411,2
-2193.040459,3087.89168,0
-2143.569981,3105.12358,3
-2126.018873,3191.633609,2
-2111.037325,3187.550197,7
-2104.435113,3153.231557,5
-2096.675626,3147.29694,4
-2086.449541,3170.74843,7
-2074.980277,3197.169541,7
-2162.273379,3122.933102,0
-2228.457413,3333.32996,7
-2225.386214,3271.404946,3
-2220.434149,3398.560474,7
-2221.028688,3230.369244,8
-2218.101317,3238.823112,8
-2216.263468,3254.744537,8
-2211.854726,3369.644589,5
-2208.155498,3257.632513,8
-2207.294367,3337.118334,8
-2200.538026,3358.269773,8
-2199.390584,3313.94677,8
-2200.478144,3270.037441,8
-2197.756256,3280.793767,8
-2197.405656,3344.586274,8
-2199.062103,3368.732582,8
-2194.452224,3333.843206,8
-2191.603171,3289.059239,8
-2195.75694,3298.872139,8
-2191.81741,3368.307374,8
-2190.553799,3388.150439,8
-2187.777523,3374.363339,8
-2182.331619,3385.670175,8
-2176.854938,3395.318066,8
-2140.314251,3317.568924,8
-2139.775709,3247.781639,8
-2135.422264,3244.055039,8
-2137.257126,3260.873498,8
-2134.910618,3286.699258,8
-2133.783975,3344.73755,8
-2135.50313,3275.65696,8
-2130.202336,3361.24641,8
-2128.763829,3387.518149,8
-2122.452902,3348.197614,8
-2126.114536,3311.52627,8
-2122.360576,3381.06422,8
-2120.616428,3390.325839,8
-2116.485433,3367.343631,8
-2113.862628,3251.212089,4
-2113.425246,3263.424217,3
-2112.189138,3399.193755,8
-2106.556861,3403.777827,8
-2089.594507,3232.228737,7
-2081.279491,3352.533966,7
-2082.496647,3267.437427,7
-2086.275219,3226.715011,7
-2081.504582,3305.728815,7
-2075.500871,3397.521044,7
-2075.653702,3372.959272,7
-2074.435925,3407.619425,7
-2068.322183,3336.901513,7
-2068.919414,3310.549874,7
-2065.970955,3265.775671,7
-2058.017695,3275.818781,7
-2052.518416,3342.586211,7
-2053.515491,3319.2111,7
-2054.297604,3396.311573,7
-2053.173691,3379.333021,7
-2048.193857,3364.498693,7
-2044.896568,3296.856429,5
-2211.945892,3240.996386,8
-2202.28848,3330.587032,8
-2140.479641,3237.678038,8
-2101.767365,3304.576029,7
-2091.451193,3268.699104,7
-2047.622831,3239.043234,4
-2229.138625,3353.300793,7
-2227.358041,3318.697784,7
-2130.065501,3293.466726,8
-2128.60621,3373.322051,8
-2124.494815,3367.359692,8
-2091.261314,3401.423274,3
-2135.03667,3328.559261,8
-2131.058561,3335.642042,8
-2117.608148,3324.571804,2
-2094.748498,3246.686973,7
-2077.341518,3251.128778,7
-2074.409503,3241.921151,4
-2224.783984,3296.502571,7
-2132.384686,3237.039864,8
-2133.524427,3320.640558,8
-2114.31301,3291.981532,0
-2113.220409,3230.432865,7
-2114.939585,3271.347157,3
-2107.358368,3240.862493,7
-2093.4885,3307.189871,7
-2072.753813,3353.991979,7
-2059.5064,3311.588583,7
-2056.08443,3284.961123,7
-2231.738661,3421.376497,4
-2222.840178,3555.291415,0
-2223.498867,3478.839628,4
-2216.881333,3459.706042,7
-2213.717949,3487.2971,5
-2210.013013,3526.007746,4
-2208.555332,3516.026052,3
-2205.871306,3597.724272,5
-2207.483727,3606.125312,5
-2201.347199,3559.871087,7
-2202.100951,3574.077671,7
-2201.470809,3461.108381,10
-2198.302997,3579.557269,7
-2195.514866,3440.861293,7
-2193.598331,3585.673323,5
-2194.717388,3542.686676,1
-2183.518046,3508.040113,7
-2184.2683,3464.298408,5
-2176.574193,3555.867205,7
-2178.479921,3492.798297,7
-2167.110599,3601.495516,3
-2157.181274,3493.822578,8
-2152.63742,3490.613653,8
-2155.5579,3531.274974,8
-2152.252258,3518.495824,8
-2152.200799,3448.196532,8
-2150.731665,3599.47694,3
-2146.761833,3454.854372,8
-2148.098772,3537.05427,8
-2147.133353,3547.19598,8
-2144.922904,3491.487389,8
-2144.821719,3554.398435,8
-2143.85577,3580.976979,8
-2135.590499,3586.19833,8
-2131.619015,3486.667923,8
-2128.568232,3517.79915,8
-2129.335613,3552.658366,8
-2127.639157,3504.195352,8
-2125.810555,3566.256313,8
-2121.551765,3590.17065,8
-2123.539784,3495.923089,8
-2110.361473,3489.708789,8
-2116.773981,3446.354672,8
-2112.434764,3461.111435,8
-2112.814795,3452.6612,8
-2105.721854,3478.928069,8
-2102.377612,3536.821781,7
-2099.195358,3562.925042,2
-2097.542812,3578.039287,2
-2090.399335,3428.503634,3
-2091.174148,3487.20411,3
-2081.416017,3463.754843,2
-2079.817302,3441.033856,4
-2079.690508,3586.710916,0
-2078.95194,3563.989235,7
-2077.978187,3576.709632,0
-2076.140309,3493.682703,3
-2064.638127,3445.514503,4
-2061.794681,3466.565754,7
-2061.269651,3548.9345,0
-2055.136135,3523.771317,7
-2058.591945,3431.963375,5
-2052.897056,3584.642495,7
-2052.309756,3441.932936,3
-2052.230376,3562.017009,0
-2046.146347,3555.088807,3
-2232.288764,3428.193159,0
-2228.766974,3572.34316,0
-2176.444785,3562.695887,7
-2169.530117,3425.545915,8
-2165.134351,3435.197282,8
-2157.56109,3500.484648,8
-2154.925098,3509.253216,8
-2146.457616,3571.259414,8
-2143.992709,3461.576929,8
-2143.897933,3468.4816,8
-2137.789377,3488.042743,8
-2117.812656,3438.840875,8
-2091.317342,3501.321002,3
-2076.513192,3541.447237,7
-2056.690217,3500.900817,7
-2226.145481,3439.620227,6
-2191.440123,3520.897771,4
-2184.330751,3427.475268,7
-2180.770715,3549.835012,3
-2094.276442,3437.942344,3
-2108.752227,3468.664201,8
-2097.03141,3467.88744,8
-2227.720423,3514.141356,7
-2220.149103,3493.180661,10
-2215.159681,3480.636231,5
-2205.930962,3438.874873,7
-2180.6677,3455.925477,4
-2137.864819,3596.607601,8
-2124.380376,3571.056755,8
-2117.994073,3429.421664,8
-2067.542626,3563.355832,7
-2177.023691,3480.732593,7
-2235.114291,3783.509893,2
-2227.943836,3706.848591,3
-2224.895415,3663.439532,7
-2217.060038,3783.619031,4
-2217.471306,3727.848369,7
-2210.174159,3633.110166,7
-2205.956862,3661.938057,4
-2204.580037,3647.93512,7
-2205.574116,3673.259328,2
-2201.44581,3720.250489,7
-2200.433693,3741.384975,7
-2198.492481,3779.754742,4
-2197.386588,3702.95323,7
-2197.042384,3659.337917,7
-2189.388528,3757.583955,2
-2187.352107,3703.293453,7
-2180.750981,3631.240158,4
-2173.742143,3648.750277,7
-2169.47449,3756.162084,5
-2166.890791,3683.626791,7
-2165.250521,3632.809794,0
-2163.125606,3744.124277,2
-2163.067446,3721.096544,2
-2160.698019,3763.387815,0
-2160.909772,3654.184545,7
-2155.889958,3800.629952,0
-2144.88715,3627.546994,8
-2144.50381,3644.823811,8
-2141.983583,3727.159166,8
-2140.651182,3663.209795,8
-2141.3023,3681.317216,8
-2140.790788,3706.486577,8
-2138.936207,3786.648349,8
-2137.339824,3775.962333,8
-2135.036659,3764.394455,8
-2129.253139,3650.06272,8
-2125.540009,3643.486144,8
-2124.039182,3717.178852,8
-2121.215147,3707.264435,8
-2119.093492,3732.673506,8
-2119.027343,3744.84025,8
-2116.572145,3775.067223,8
-2105.733808,3680.917904,0
-2099.674047,3786.35481,3
-2097.972143,3721.825091,0
-2094.277121,3648.605317,4
-2095.385441,3701.458599,2
-2091.952378,3658.068304,7
-2082.108604,3772.077511,4
-2083.582412,3801.633874,4
-2078.417887,3749.779356,7
-2072.922017,3644.804189,0
-2069.086483,3784.538282,7
-2061.278134,3699.77099,2
-2058.503949,3796.882238,2
-2055.195406,3808.473382,2
-2050.582732,3662.796772,6
-2049.85965,3733.152499,3
-2044.805332,3739.825309,3
-2044.510091,3728.999229,3
-2231.513586,3682.727265,7
-2185.439476,3803.647532,3
-2168.974273,3782.122003,1
-2159.624666,3698.709333,0
-2143.083349,3748.862001,8
-2141.596794,3690.597059,8
-2138.682067,3741.022445,8
-2136.49709,3797.556946,8
-2136.19815,3749.737376,8
-2126.449403,3633.740091,8
-2122.547317,3694.820263,8
-2104.695971,3639.825324,3
-2070.71735,3698.344253,2
-2067.44061,3763.702567,4
-2065.36635,3774.684546,7
-2051.347276,3681.309357,2
-2218.839113,3682.195092,4
-2163.945343,3675.566647,7
-2152.984554,3641.692306,5
-2150.178262,3635.678457,8
-2132.145122,3668.556992,8
-2127.896473,3665.073188,8
-2076.804883,3653.934385,0
-2052.738509,3654.609464,2
-2105.319818,3796.484696,2
-2182.958365,3664.506218,7
-2229.099495,3974.453474,4
-2222.584516,3873.613189,2
-2221.27212,3948.530872,0
-2209.372138,3837.047577,3
-2203.444228,3894.087711,2
-2194.944556,3916.589296,2
-2189.45796,3985.402,2
-2191.290384,3907.741668,0
-2188.068278,3862.682274,0
-2181.867434,3976.685407,7
-2179.165626,3898.85578,2
-2179.072794,3986.40731,5
-2178.795696,3877.257847,2
-2175.076912,3930.085635,3
-2176.111068,3947.087422,10
-2173.410781,3953.111699,10
-2166.874324,3827.293919,0
-2169.919943,3894.38932,4
-2166.27577,3929.402928,3
-2162.306023,3972.017816,2
-2164.508689,4006.870037,2
-2158.78073,4000.459617,2
-2155.029938,3923.05408,0
-2152.451439,3819.136623,5
-2145.757877,3944.161104,0
-2141.241758,3844.665173,8
-2141.977215,3862.302338,8
-2139.995132,3900.639394,8
-2139.067565,3888.236889,8
-2136.17829,3895.272233,8
-2138.415938,3874.818463,8
-2135.682316,3967.221889,8
-2134.923389,3844.417896,8
-2135.447941,3981.339644,8
-2132.888229,3959.403164,8
-2126.026443,3891.970946,8
-2120.736212,3919.253251,8
-2123.132093,3885.299233,8
-2121.292214,3941.795056,8
-2122.008069,3904.597554,8
-2118.37122,3879.04219,8
-2119.051998,3928.899938,8
-2115.051699,3978.458287,8
-2114.812068,3867.099792,8
-2113.848812,3991.456945,8
-2098.535428,3963.692001,5
-2096.641494,3865.100918,0
-2091.76849,3937.092772,2
-2089.378894,3912.302415,4
-2089.221002,3986.566844,3
-2089.74769,3867.239888,0
-2083.202918,3831.012066,0
-2080.065534,3952.697907,3
-2079.302456,3872.698269,3
-2076.592122,3970.723944,7
-2075.597027,3940.999514,2
-2071.04871,3910.131072,0
-2065.148612,3851.013268,2
-2053.572625,3998.988388,3
-2047.804176,3935.518208,0
-2230.527799,3882.816795,2
-2219.463083,3834.822454,3
-2213.005162,3975.460867,1
-2204.138327,3870.961358,4
-2190.334487,3824.153685,3
-2142.684426,3920.112615,8
-2139.457714,3911.994395,8
-2141.313071,3984.806075,8
-2141.579729,3973.018079,8
-2137.31047,3991.504167,8
-2135.408582,4000.104222,8
-2117.90019,3984.860695,8
-2118.46381,4002.835314,8
-2095.97851,3913.83235,7
-2084.38221,3843.902785,5
-2078.099518,3888.049093,2
-2071.285718,3983.621604,4
-2191.251737,3832.339838,4
-2185.646711,3930.964276,3
-2169.953067,4004.371195,2
-2155.015311,3943.363269,0
-2126.657665,3831.388762,8
-2120.952617,3842.633229,8
-2120.09364,3830.030042,8
-2117.187143,3857.105041,8
-2113.873855,3907.52233,8
-2103.388409,4009.54922,8
-2096.303179,4007.258278,2
-2073.062132,3829.141092,2
-2065.335508,3876.289482,2
-2229.063566,3825.025016,0
-2213.932715,3948.624387,0
-2128.28362,3883.290095,8
-2052.6165,3888.860828,2
-2124.488326,3871.224996,8
-2228.844176,4083.131615,3
-2207.100354,4106.226484,4
-2208.72761,4155.198045,0
-2203.809148,4180.678296,6
-2202.796283,4199.425501,5
-2198.900753,4045.710853,4
-2196.019271,4105.395936,2
-2189.300279,4150.164382,2
-2183.802793,4112.955925,8
-2174.937274,4108.592242,8
-2177.250736,4042.534616,8
-2173.735077,4132.94607,2
-2171.434488,4077.165186,8
-2165.211442,4105.918886,8
-2167.04114,4030.952993,0
-2165.392582,4120.279605,8
-2160.521334,4136.348287,8
-2160.248807,4072.517538,8
-2158.022319,4127.786425,8
-2153.43521,4055.278638,8
-2152.729422,4131.901642,8
-2144.521789,4086.271121,2
-2133.914786,4155.173709,6
-2129.384914,4166.220319,10
-2125.140019,4072.39452,11
-2120.793362,4118.100045,2
-2114.603277,4036.181615,0
-2102.948824,4082.154538,8
-2102.324622,4063.282804,8
-2099.647014,4136.461639,0
-2096.621783,4046.234507,8
-2095.146745,4038.628623,8
-2094.10395,4101.476185,8
-2091.052378,4029.796509,8
-2085.492458,4049.502284,8
-2069.692611,4118.611198,2
-2063.163346,4050.718387,4
-2219.403622,4197.430123,0
-2217.506063,4152.393174,2
-2191.275781,4125.916268,8
-2176.578848,4061.844659,8
-2178.264859,4069.539415,8
-2159.007808,4045.979979,8
-2102.204093,4072.486634,8
-2100.970411,4095.289552,8
-2078.642796,4118.668664,0
-2223.213251,4069.296682,2
-2195.314993,4037.40488,3
-2061.954139,4139.234747,0
-2059.734784,4079.798407,3
-2200.203664,4131.198769,0
-2116.248463,4058.756507,3
-2232.385633,4300.991146,8
-2227.313682,4290.370048,0
-2224.537398,4312.492462,0
-2212.612377,4328.448184,8
-2212.342478,4339.705654,8
-2205.192536,4250.440963,6
-2205.596189,4291.456064,6
-2202.863117,4336.582434,8
-2201.984075,4276.492436,6
-2198.864461,4264.710077,6
-2190.224448,4301.555679,10
-2189.979637,4355.947223,0
-2188.68064,4325.311288,6
-2181.834842,4322.00383,6
-2179.694848,4329.14853,6
-2174.491326,4357.963021,8
-2171.169618,4366.329065,8
-2170.400812,4299.989196,6
-2169.663265,4377.724652,8
-2169.690486,4345.27344,6
-2166.254113,4334.769063,6
-2161.619358,4385.116462,8
-2160.46512,4262.122977,6
-2154.268849,4231.426482,6
-2153.373917,4333.352374,6
-2152.477539,4389.175862,8
-2138.725275,4289.159685,6
-2141.320117,4392.146865,6
-2134.627895,4231.392092,6
-2133.493169,4268.312473,6
-2129.647981,4368.909425,5
-2125.464587,4400.974472,8
-2123.521569,4392.222926,8
-2112.017888,4386.59907,8
-2113.480705,4292.60158,6
-2114.05935,4322.26525,6
-2109.013932,4380.052718,8
-2107.789566,4392.431793,8
-2100.910119,4267.616377,6
-2093.056651,4264.201252,6
-2091.011138,4353.534494,6
-2084.391963,4392.026209,8
-2081.636,4324.716751,6
-2080.731905,4284.672823,6
-2076.678796,4382.214332,10
-2079.379373,4395.497363,8
