x_array,y_array,mclust
2091.947055,3589.224888,8
2090.48949,3576.938464,8
2092.732601,3600.470667,8
1922.7314789999998,3553.7269130000004,1
1922.3078480000001,3544.431619,1
1987.6606789999998,3650.807683,2
2023.9697079999999,3621.636867,9
2027.274708,3611.0814060000002,9
2036.673323,3574.069619,9
1939.8632920000002,3532.129956,1
1968.509039,3662.3304,2
1972.820046,3674.989543,2
2033.775527,3526.904975,9
2081.537341,3640.4714289999997,11
1955.9676120000001,3543.450279,4
1991.147296,3609.702257,4
1916.3852980000001,3656.8532729999997,2
2017.254568,3575.751513,9
1921.6176480000001,3355.590389,9
1921.969827,3324.67157,9
1928.130544,3409.2323520000004,9
1931.360432,3431.284694,9
1935.038674,3401.188132,9
1934.5830460000002,3335.532705,4
1939.0393589999999,3471.2529990000003,4
1944.613179,3447.1866979999995,9
1946.6985899999997,3361.0372090000005,4
1949.5603620000002,3496.344609,4
1952.608173,3415.6908659999995,4
1966.540553,3366.399748,4
1966.702373,3443.460532,6
1968.0819789999998,3459.3795520000003,4
1978.6290850000003,3319.255691,9
1992.436441,3402.964045,4
1993.5011309999998,3467.255193,4
1996.457537,3382.5421090000004,4
2000.370723,3411.099555,4
2001.01632,3499.578611,9
1999.6104510000002,3432.41999,4
2004.433239,3437.7290399999997,4
2009.922659,3479.0720420000002,4
2010.104091,3332.475342,4
2020.3814539999998,3453.7145189999997,4
2022.17232,3460.37991,4
2027.223207,3355.278636,4
2029.1477129999998,3493.782199,9
2040.8706920000002,3333.162652,4
2041.1254850000003,3392.0578659999996,4
2042.737134,3366.512343,9
2046.788364,3494.6444159999996,9
2051.502691,3372.5242340000004,4
2051.947917,3464.064019,4
2059.351268,3439.7397549999996,4
2062.9542109999998,3417.633254,4
2073.9289510000003,3434.177756,4
2075.6319710000002,3349.5044350000003,4
2078.574036,3409.806778,4
2082.2936019999997,3490.5289329999996,9
2086.014743,3371.1462450000004,4
2083.785272,3348.216281,4
2087.49813,3411.603034,4
2095.544026,3488.8243939999998,4
2092.795718,3398.06415,4
1976.72758,3384.906711,4
1998.154321,3347.827074,4
2005.135305,3339.392133,6
2014.229084,3472.4193189999996,4
2043.9190760000001,3375.373681,9
2049.010585,3352.742295,4
1915.831478,3470.1298770000003,4
1948.0190920000002,3425.815407,9
1966.447463,3489.8515880000004,9
1966.60358,3427.8329350000004,4
1973.7382760000003,3402.056493,4
1980.7389010000002,3456.803751,6
1992.7903440000002,3358.102065,4
2017.22808,3326.653209,4
2034.131261,3336.07877,4
2075.452955,3383.118279,4
1952.830227,3336.671445,9
1954.746911,3477.825538,4
1977.931902,3464.038775,4
2002.965151,3372.668189,4
2094.651287,3444.2307100000003,4
1913.382627,3197.43825,3
1915.862178,3222.753727,3
1915.18595,3267.809897,3
1917.0442859999998,3149.538381,4
1926.47206,3122.884302,4
1929.9197809999998,3173.628984,4
1940.518711,3135.377527,4
1941.501128,3262.948903,4
1944.5624280000002,3217.840831,4
1948.431132,3183.679419,9
1956.5729,3115.638085,4
1957.3823109999998,3243.726707,4
1960.220858,3152.440838,4
1962.7456079999997,3231.883672,4
1968.8656429999999,3203.81876,9
1975.5047559999998,3154.4397050000002,4
1980.100536,3180.559397,4
1979.322397,3254.444583,4
1978.616732,3285.23373,4
1982.064275,3238.893471,4
1982.5139829999998,3265.4454,4
1986.110198,3158.505414,4
1987.384425,3192.902873,9
1994.8786899999998,3157.422403,4
1994.110966,3219.571349,9
1996.866295,3210.139856,9
2003.8576920000003,3232.498787,4
2005.7594920000001,3281.74298,4
2011.038777,3254.142216,4
2024.023563,3171.1471239999996,4
2043.1545809999998,3258.741388,4
2045.370296,3179.281549,4
2049.033758,3126.479813,4
2044.8364760000002,3158.893125,4
2051.221577,3205.236615,4
2055.856369,3142.6834129999997,4
2056.253389,3224.162731,4
2060.300478,3248.578528,4
2064.9619190000003,3191.910526,4
2071.3451440000003,3117.8931,9
2080.592839,3137.974823,9
2081.543544,3148.245119,4
2091.374689,3160.336438,9
2093.498355,3195.19033,4
2092.803402,3223.587724,4
1920.0684649999998,3230.39692,3
1949.8810019999999,3257.0651390000003,4
1954.5454320000001,3170.552981,4
2033.822973,3211.169319,4
2068.677075,3280.878901,4
2071.425938,3171.013289,4
2080.571942,3253.941894,9
1926.8011510000001,3153.244306,4
1943.0242059999998,3291.740517,4
2009.490406,3174.5453620000003,4
2028.8716809999999,3272.420278,4
2030.7148399999999,3235.6853,4
2037.4309460000002,3124.210225,4
2045.2663870000001,3248.296335,4
1909.583257,3176.9565190000003,3
1916.470638,3162.711548,4
1987.836939,3167.66514,4
1915.3741690000002,3254.8006809999997,3
1924.193345,3291.862305,4
1988.0133899999998,3217.322956,9
1988.2707469999998,3149.76322,4
2004.681384,3123.5374699999998,4
2043.282842,3141.068184,4
2071.855956,3187.000536,4
2074.46829,3139.3692739999997,4
2076.0972070000003,3222.988247,4
2096.352343,3184.621279,4
1922.3766079999998,2970.26488,4
1928.776913,2967.517173,4
1926.0546219999999,3052.822077,4
1933.6087940000002,3085.910602,4
1937.0934719999998,3053.6327699999997,4
1938.7862079999998,3025.704266,7
1948.2115600000002,2988.038479,4
1946.30761,2935.756598,4
1961.942232,2938.6459839999998,7
1968.098207,3075.246289,4
1956.940543,2952.131511,4
1963.6798440000002,3045.4557019999997,13
1974.563325,2984.006764,4
1976.786786,3058.368782,4
1977.170382,2988.8190640000003,4
1983.404615,3047.6317329999997,4
1988.762236,3076.056485,4
1989.848945,3087.690517,4
1989.8003190000002,3016.076607,4
1994.818471,2997.926736,4
2000.1197329999998,2939.2190600000004,4
2006.2122769999999,3062.9236370000003,4
2007.671321,3017.572211,4
2011.979918,2922.1239149999997,4
2009.966707,2973.040443,4
2015.844058,3064.4857260000003,4
2018.315569,2933.532405,4
2020.571967,2963.249183,4
2021.844342,3072.243924,4
2024.220986,2995.054055,4
2034.9689420000002,2936.4906920000003,4
2037.4295550000002,3026.8575379999997,4
2044.231221,3038.475782,4
2058.611713,3007.366657,4
2060.713722,2939.366043,4
2070.118403,3048.12075,4
2070.994009,3090.6438239999998,4
2068.767157,2917.1172070000002,4
2070.584086,3055.3099829999996,4
2075.8653289999997,2966.5390039999997,4
2076.757693,3023.855936,4
2077.527021,2978.595142,4
2081.995548,2989.9766010000003,4
2087.030698,3096.822232,5
2089.63555,3005.204563,4
2095.572071,3090.004675,5
2096.865986,2957.336486,9
2100.956567,3042.446286,11
1913.786934,3075.5683,4
1917.689784,2955.717184,4
1920.710999,2994.327189,14
1981.708284,2979.090093,4
2028.321873,3079.891555,4
1944.81054,2959.207259,4
1949.3101809999998,3040.103656,13
2007.5863420000003,3089.3535460000003,4
2047.420093,2911.684206,9
2053.200295,2962.4297239999996,4
2076.8018739999998,3007.097845,4
1918.5932050000001,2927.200298,4
2041.769436,2978.2085230000002,4
2053.130129,3074.059683,4
2078.1805870000003,2984.89573,4
1947.837473,2917.240805,4
1983.858683,2960.283416,4
1993.665611,2952.559484,4
1916.6597160000001,2743.964691,6
1920.924634,2810.019545,7
1923.0731030000002,2823.057597,4
1921.846723,2848.623825,7
1935.338684,2878.23581,4
1938.068411,2872.914044,14
1942.548864,2794.519477,4
1945.095564,2846.39586,14
1947.077332,2755.312063,4
1948.3515710000001,2820.1168390000003,14
1952.872015,2785.750419,4
1952.030881,2798.053313,4
1955.7670829999997,2877.296623,5
1963.4144410000001,2812.752521,14
1965.069387,2870.957654,14
1970.368594,2845.7140489999997,14
1982.370561,2752.84858,14
1983.1478960000002,2720.55109,14
1986.062275,2834.912836,14
1997.4263760000001,2773.6596440000003,14
1998.1615579999998,2716.714301,14
2003.380598,2790.244245,14
2002.1040030000001,2894.003456,4
2009.196566,2876.966979,4
2010.7775800000002,2884.8099260000004,4
2014.8512219999998,2719.133154,14
2026.679605,2859.5297649999998,4
2029.248625,2726.037861,9
2037.763191,2795.306409,13
2035.6282079999999,2747.876764,14
2042.98303,2861.592336,14
2046.467723,2881.158148,14
2048.131558,2890.461327,4
2055.255797,2830.831937,13
2052.235604,2805.1899940000003,13
2061.403867,2733.188572,14
2061.138512,2751.203503,14
2061.231949,2857.612434,4
2066.4725940000003,2865.005332,13
2068.214245,2780.669648,13
2070.8800969999998,2894.166603,13
2079.507756,2822.95856,13
2081.119962,2847.263953,9
2087.006215,2752.6318100000003,14
2087.2644370000003,2810.0522539999997,13
2095.230173,2744.41279,13
1919.5073300000001,2874.869025,4
1949.055137,2835.531993,14
1975.3879309999998,2894.11302,14
1986.209675,2730.802711,14
2004.7747149999998,2754.7132699999997,14
2011.49299,2750.418485,14
2032.9776239999999,2813.431696,13
2069.29668,2772.017547,14
2081.051655,2803.479007,13
2084.3379489999998,2890.013793,13
1942.0187039999998,2764.236357,4
1996.930587,2880.620727,4
1999.527688,2818.300265,14
2032.963351,2790.393663,13
2043.9564079999998,2772.320494,14
1916.5163469999998,2820.40614,4
2017.6850920000002,2858.671008,4
2016.4739780000002,2741.312515,14
2089.75491,2763.709532,14
1928.405543,2887.2790489999998,4
2002.32625,2858.0401260000003,4
2082.2184469999997,2878.0198579999997,13
2090.542623,2781.74402,14
2036.7906679999999,2737.991005,14
1916.232328,2535.1383809999998,1
1919.648379,2678.6629239999997,14
1924.394077,2542.8497399999997,1
1924.524581,2527.541565,1
1938.123652,2564.016762,1
1935.493068,2669.159475,14
1936.749866,2545.232477,1
1938.1099190000002,2592.888841,14
1939.756195,2652.744982,14
1950.834301,2562.684671,14
1948.083075,2581.6150789999997,14
1950.7820170000002,2519.0644039999997,7
1954.4173440000002,2670.388925,14
1958.2123789999998,2611.794127,14
1963.5381,2585.611152,14
1965.1799079999998,2574.279373,14
1973.316934,2692.49903,14
1983.803439,2537.503307,14
1984.0168469999999,2556.1165149999997,14
1988.683689,2621.992119,9
1991.00141,2609.403456,14
1995.310697,2670.020375,4
1999.396905,2644.50208,9
2003.647502,2606.289091,14
2004.328454,2515.126374,14
2006.683285,2557.337872,14
2006.781225,2544.5994579999997,14
2004.026405,2692.5915410000002,14
2010.370211,2671.118021,4
2013.974268,2532.828421,14
2015.105857,2627.832464,14
2021.591116,2519.936163,14
2027.226215,2696.876318,14
2026.193797,2592.096662,13
2028.0091129999998,2651.213873,14
2036.3970829999998,2531.652805,13
2039.7954780000002,2687.113986,14
2045.6851329999997,2513.057905,13
2047.7238149999998,2592.615619,13
2049.6907530000003,2549.697604,13
2052.9990620000003,2616.233124,14
2058.029725,2631.8182859999997,14
2058.827508,2641.204236,14
2060.0409,2594.622093,14
2060.2597969999997,2518.60795,13
2061.966426,2610.3874960000003,14
2062.571947,2671.9185239999997,14
2066.681876,2582.0114829999998,13
2070.289272,2557.715544,13
2073.348289,2542.9226989999997,13
2075.698248,2675.7783670000003,14
2074.2459510000003,2568.388312,13
2083.32919,2621.6902379999997,14
2082.478192,2595.040335,13
2088.9756780000002,2649.449654,13
2090.026908,2667.855278,13
2090.166913,2534.190468,13
2089.266452,2570.043002,13
2094.195377,2637.584234,13
2098.852206,2541.0457530000003,13
1923.6567920000002,2599.387305,14
1939.416136,2637.409086,14
1953.784069,2540.345151,14
1968.146582,2628.343746,9
1975.1218399999998,2682.080038,14
2036.038036,2516.9316870000002,13
2051.535183,2569.295009,13
2052.215433,2651.5260550000003,14
2079.672859,2513.141765,13
2093.054247,2605.537596,13
1922.305259,2517.277666,4
1937.2869079999998,2613.380431,14
1992.309721,2584.471995,14
1997.864922,2607.5863449999997,14
2003.8354769999999,2593.425871,14
2013.139503,2637.388036,4
2024.709834,2564.083002,13
2034.634183,2676.2727809999997,14
2042.951995,2571.729974,13
2047.917084,2526.092479,13
2070.009145,2633.789049,14
1957.084404,2601.1366329999996,9
1991.8851789999999,2645.628222,9
2011.2042199999999,2555.671946,14
2074.4975059999997,2654.3534050000003,14
1991.3357839999999,2535.4660910000002,14
2014.121893,2664.937718,4
2022.499588,2580.969161,13
2052.377226,2636.2649100000003,14
2083.244574,2696.379188,14
1910.522125,2429.8128420000003,4
1916.5772359999999,2438.4736789999997,4
1917.809962,2483.600247,1
1920.365361,2428.63373,5
1946.781104,2366.336456,5
1948.728389,2446.5083050000003,14
1947.6747489999998,2332.9467489999997,5
1950.900974,2455.43851,14
1951.3497739999998,2388.095866,5
1956.832097,2494.3587350000003,14
1962.8170120000002,2451.827546,14
1965.637984,2351.31435,5
1966.336737,2402.593678,4
1971.0460420000002,2379.3486390000003,5
1971.6389960000001,2316.522796,5
1986.206071,2345.3269800000003,5
1985.262105,2486.28316,14
1990.6655899999998,2324.875586,5
1990.100911,2430.7386239999996,4
1996.8039600000002,2359.2515350000003,5
2003.891191,2379.835336,13
2009.3354570000001,2395.610373,13
2008.7748329999997,2481.792474,14
2016.210036,2327.4103170000003,13
2015.35089,2471.136386,14
2017.922298,2490.546028,14
2024.1127079999999,2453.6608579999997,13
2028.331537,2376.7690620000003,13
2028.363487,2350.228491,13
2035.069225,2459.5326609999997,13
2033.5957260000002,2331.140165,13
2035.167434,2446.279135,13
2043.783734,2397.736643,13
2054.912888,2425.302291,13
2058.870347,2390.89606,13
2060.163243,2494.224679,13
2061.7834980000002,2332.849382,13
2064.535162,2450.3953899999997,13
2065.1341629999997,2472.467414,13
2074.679905,2412.2515780000003,13
2075.198107,2372.985557,13
2079.73203,2488.255174,13
2077.955378,2456.574172,13
2082.30146,2421.2725760000003,13
2079.93327,2398.006339,13
2088.841243,2466.994886,13
2088.898843,2479.185186,13
2090.9415489999997,2363.741096,15
2095.133901,2488.4598100000003,13
2094.850149,2440.5840670000002,13
1915.236741,2322.159435,5
1939.6982690000002,2462.701254,14
1954.8068079999998,2331.183936,5
1960.3109670000001,2424.1677649999997,4
1989.970756,2452.575577,14
2005.2162280000002,2413.893144,4
2043.620685,2442.8729949999997,13
2042.882132,2436.3975170000003,13
2046.579584,2408.170463,13
2047.7913030000002,2474.763548,13
2056.461828,2323.199771,13
2063.236273,2351.097965,13
2086.961111,2437.366587,13
1978.5653899999998,2417.2637019999997,9
1983.536281,2363.743407,5
2044.7978449999998,2380.306801,13
2075.397335,2439.26596,13
2096.6098690000003,2423.8246480000003,15
1920.2311739999998,2393.774794,5
1927.7192940000002,2392.118617,5
1983.444148,2387.012287,5
2048.8057440000002,2494.345758,13
2071.521504,2376.044939,13
1916.793197,2369.035718,4
1944.8828260000003,2400.827698,5
1965.400029,2327.020591,5
2004.089766,2425.610957,4
2016.282599,2448.536926,9
2031.575262,2421.350553,13
2047.846382,2345.940757,13
2063.689923,2414.8697829999996,13
2064.384272,2480.184694,13
1912.7166489999997,2217.660144,5
1915.4363399999997,2268.352465,5
1922.9310010000002,2277.29114,5
1938.5038960000002,2259.130964,5
1940.0087,2279.1238129999997,5
1942.467959,2220.5230699999997,5
1945.403752,2234.0527460000003,5
1947.176637,2258.102883,5
1964.1256039999998,2256.571743,5
1969.3604460000001,2293.083614,5
1979.0844710000001,2239.871492,5
1983.850127,2283.913188,5
1991.348284,2256.324802,5
2010.3449890000002,2269.564097,5
2013.623002,2299.366097,13
2027.6754469999998,2283.866176,13
2062.954442,2291.132563,15
2002.592041,2281.942905,5
1922.413594,2248.9790789999997,5
1923.761657,2240.7479329999996,5
1957.203412,2223.416022,5
1968.4878059999999,2239.429639,5
1934.4254260000002,2222.236059,5
1977.3223469999998,2295.300321,5
2021.7641879999999,2277.724039,13
2198.132893,2247.697656,11
2241.279027,2233.896456,11
2248.766269,2263.778797,5
2256.487947,2294.464966,5
2271.04975,2283.193459,5
2267.05677,2259.361896,5
2285.3388879999998,2258.68102,5
2294.607363,2273.364872,5
2296.162675,2226.654211,5
2265.469964,2269.960631,5
2272.330096,2248.7055739999996,5
2294.943104,2234.481564,5
2249.9319649999998,2290.056859,5
2255.544722,2254.693823,5
2118.040968,2493.423925,15
2120.913345,2437.659249,15
2122.371939,2452.709576,15
2131.497477,2485.068052,8
2134.5268929999997,2497.9077850000003,8
2134.121184,2472.642217,15
2157.785963,2419.414709,15
2154.477229,2432.803022,15
2158.25762,2411.058817,15
2177.0335010000003,2449.2521920000004,15
2183.257312,2432.37554,15
2182.8551989999996,2450.4536190000003,15
2183.881512,2440.869514,15
2184.2566899999997,2461.553245,15
2191.198089,2468.253473,15
2189.876002,2377.532177,13
2196.255086,2371.614929,13
2197.3820600000004,2494.392741,15
2211.056811,2453.6066969999997,15
2210.1912850000003,2335.044527,5
2214.86567,2324.726232,5
2216.20855,2362.307196,13
2217.6137510000003,2455.611818,13
2224.6778879999997,2492.322433,13
2220.60038,2480.702058,13
2223.587285,2336.6704870000003,5
2226.3977449999998,2461.376966,13
2226.447002,2374.272055,13
2232.8556670000003,2414.062281,13
2237.660466,2396.2741920000003,13
2241.558255,2443.7975100000003,13
2243.432259,2477.482491,13
2253.714386,2439.74053,4
2256.334479,2321.492074,5
2257.355189,2405.7983329999997,5
2257.532136,2465.174492,13
2257.7310780000003,2454.8039,4
2263.899385,2370.5367929999998,5
2263.782705,2469.088058,13
2270.414055,2380.554885,5
2272.267644,2403.47044,5
2272.941405,2441.1429940000003,4
2273.784516,2455.598532,4
2276.67578,2331.4115309999997,5
2285.4254079999996,2349.912359,5
2285.657565,2472.272243,13
2293.957017,2486.9156359999997,13
2118.887891,2421.068679,15
2204.217317,2395.0477530000003,13
2284.7703149999998,2404.570147,5
2126.285827,2474.7298739999997,15
2243.3384079999996,2380.460461,5
2250.094175,2362.5172190000003,5
2279.1882140000002,2416.6696629999997,5
2281.685673,2421.596884,4
2287.8169629999998,2376.420609,5
2287.18155,2337.406827,5
2291.697431,2451.55514,13
2294.393759,2362.529426,5
2294.06028,2341.808269,5
2200.338446,2476.606714,13
2265.781528,2310.661709,5
2285.4604670000003,2429.636927,4
2216.848544,2393.833903,13
2234.044762,2381.662734,13
2239.104178,2328.949517,5
2266.650454,2345.958259,5
2110.774329,2540.467972,13
2115.098867,2576.920206,13
2119.1839579999996,2664.157838,13
2121.1449820000003,2638.06175,13
2123.827655,2629.663723,13
2122.493795,2674.0869239999997,13
2128.7155850000004,2659.183295,13
2129.8456149999997,2514.512645,11
2136.341232,2509.123881,11
2137.552169,2513.040896,8
2141.5269,2599.842129,13
2149.546318,2536.0175679999998,8
2156.575202,2539.675107,8
2158.1530559999997,2533.387361,8
2158.461086,2600.701252,8
2159.748439,2570.48298,8
2160.775019,2550.92497,8
2160.556689,2664.937514,8
2164.680093,2655.01071,8
2162.758108,2639.3580460000003,8
2169.368439,2665.585584,8
2171.507638,2557.434577,8
2171.686339,2685.577018,8
2174.902575,2669.275916,8
2176.966472,2530.944644,15
2175.084017,2525.6235460000003,15
2178.298711,2582.971933,15
2181.944627,2622.854131,8
2181.637871,2649.616075,8
2186.1442629999997,2643.27457,8
2186.638431,2598.131721,15
2188.369365,2634.2008170000004,8
2188.029278,2660.858587,8
2188.5269789999998,2686.8288850000004,8
2189.709093,2543.211413,13
2191.524069,2519.699902,15
2197.356966,2695.2604530000003,8
2198.323703,2598.024798,13
2204.845265,2630.690367,13
2209.9262519999997,2617.034751,13
2211.818952,2674.557737,13
2211.214269,2553.9052239999996,13
2210.038903,2527.003408,13
2211.684797,2642.418371,13
2217.06745,2520.223566,13
2221.806505,2600.461895,13
2224.655162,2576.796326,13
2231.651679,2532.977445,13
2233.410584,2661.308904,13
2228.3299230000002,2630.662759,13
2231.0725850000003,2573.011931,13
2235.063269,2690.701479,13
2235.801097,2622.9014399999996,13
2235.927005,2561.231066,13
2242.19974,2672.277548,13
2237.830391,2515.637509,13
2241.3922350000003,2594.1870059999997,13
2250.856737,2669.384099,13
2255.4686079999997,2544.306167,13
2254.541958,2573.037992,13
2256.989283,2584.473961,13
2256.924211,2649.7865620000002,13
2264.880857,2621.539345,13
2264.002161,2634.004731,13
2264.171405,2524.785527,13
2272.875509,2514.66018,13
2272.601824,2672.2368530000003,13
2278.827433,2651.1864769999997,13
2281.473809,2673.396772,13
2276.476591,2576.27259,13
2285.506407,2626.122871,13
2288.113449,2524.402496,13
2293.57551,2555.293446,14
2293.000853,2573.121442,13
2295.1143309999998,2597.617901,13
2300.30211,2559.8009239999997,14
2149.482505,2643.4885010000003,9
2148.961376,2649.8982579999997,9
2150.368531,2561.107603,8
2172.69319,2581.327108,15
2176.5685670000003,2516.997304,15
2186.070494,2695.8050789999998,8
2189.401515,2674.6529800000003,8
2189.07126,2560.832813,13
2251.7643980000003,2609.513918,13
2266.663563,2695.233573,13
2267.090538,2599.676186,13
2267.479635,2547.4009379999998,13
2267.6045480000002,2558.116532,13
2282.927436,2552.891106,13
2293.087036,2682.156618,14
2294.04077,2583.02178,13
2132.149333,2539.9985260000003,13
2162.172565,2542.076148,8
2177.144162,2617.096329,8
2181.074251,2631.460771,8
2248.6434280000003,2535.788741,13
2283.666108,2579.670072,13
2289.292152,2700.243598,14
2116.375214,2523.175725,13
2157.788805,2614.863893,8
2160.359166,2622.9326260000003,8
2177.516389,2602.860558,8
2179.306798,2612.116083,8
2192.195408,2522.424932,15
2236.659597,2645.105804,13
2237.564891,2632.9897149999997,13
2277.586009,2610.497649,13
2280.612453,2608.873706,9
2134.322161,2590.5882,13
2153.788352,2650.717395,11
2161.712258,2560.3951469999997,8
2202.777807,2515.704098,13
2203.563745,2568.784558,13
2209.5118190000003,2628.952465,13
2222.524931,2561.1047710000003,13
2223.031777,2521.101591,13
2230.088623,2548.648749,13
2253.3329350000004,2516.4788829999998,13
2264.9351899999997,2672.536784,13
2283.4112489999998,2605.7729510000004,9
2116.049396,2841.248575,13
2126.237654,2787.05233,13
2127.161668,2797.148677,13
2125.712586,2730.292783,13
2132.768089,2823.4321489999998,13
2130.447306,2740.9756899999998,13
2138.359477,2756.341742,13
2144.152682,2771.836417,13
2147.392315,2897.518936,13
2149.889049,2838.897241,13
2150.4553730000002,2779.344801,13
2150.705731,2883.103166,13
2153.0847350000004,2826.6126480000003,13
2156.121329,2759.322558,13
2160.4644989999997,2808.888172,13
2159.722845,2831.050604,13
2160.1850329999997,2790.027832,13
2160.3070199999997,2852.594196,13
2162.222114,2873.663012,13
2169.774465,2740.488494,8
2171.0225219999998,2849.369001,11
2176.010989,2750.593421,8
2178.65915,2783.937285,8
2178.778989,2860.552971,8
2181.915032,2800.207735,8
2188.292122,2750.892212,8
2185.77601,2818.577715,8
2189.764364,2712.576983,8
2190.874628,2836.04445,8
2197.64158,2713.9645809999997,8
2197.389587,2767.663692,8
2201.662021,2789.020129,8
2203.807155,2717.5854170000002,8
2206.7350030000002,2781.105055,8
2206.4163399999998,2880.853664,8
2208.334459,2818.418332,8
2205.8315620000003,2892.006389,8
2208.924366,2860.480457,8
2210.2383609999997,2850.8637129999997,8
2209.923844,2832.559413,8
2210.9464120000002,2826.900581,8
2209.262978,2842.812245,8
2214.363916,2866.6307739999997,8
2215.265304,2750.905307,13
2224.976861,2718.334335,13
2226.4752320000002,2772.596368,13
2230.1448,2780.656434,13
2233.684868,2765.845439,13
2231.042896,2712.390966,13
2232.794827,2878.959133,13
2236.113047,2830.180511,9
2241.371166,2897.96813,13
2243.862146,2859.7649899999997,13
2244.248967,2870.776683,13
2252.414753,2852.8707,13
2260.100287,2792.596998,13
2264.207113,2844.293467,13
2273.194225,2766.877979,13
2277.134831,2833.242859,13
2281.47342,2852.3483149999997,13
2284.7613539999998,2712.431353,13
2287.102919,2862.39096,13
2289.536659,2744.744413,13
2291.794681,2730.7988969999997,13
2110.109913,2787.037348,13
2120.820741,2741.0622559999997,13
2125.388629,2808.036565,13
2125.940067,2812.821956,13
2131.42519,2866.559573,13
2145.7475289999998,2853.090957,13
2163.931919,2846.553665,9
2172.089893,2756.445264,8
2190.751515,2731.339034,8
2196.742114,2781.401392,8
2199.235119,2774.837634,8
2206.418439,2798.489027,8
2206.168683,2807.510488,8
2246.274638,2833.928429,13
2255.831945,2878.046119,13
2257.631232,2886.058155,13
2264.574512,2855.971461,13
2267.501624,2731.077511,13
2113.39137,2885.686879,13
2118.262988,2729.635928,13
2143.5348719999997,2804.585104,13
2175.439062,2718.564764,8
2182.064536,2864.169208,8
2227.679249,2870.803884,8
2235.450236,2837.928877,13
2250.585285,2796.646447,13
2270.7004469999997,2823.886542,13
2268.846175,2889.096658,13
2273.934689,2876.027269,13
2276.62049,2895.419622,13
2277.7392600000003,2799.526467,13
2151.538105,2744.141209,13
2180.5765030000002,2876.8478170000003,8
2186.35588,2887.864435,8
2288.911929,2892.64634,4
2112.65064,2831.960636,4
2123.089193,2765.241157,13
2123.234149,2783.3026800000002,13
2184.321616,2846.6003739999996,8
2189.720682,2738.44307,8
2185.43208,2856.0578739999996,8
2208.186494,2726.6928199999998,13
2248.378759,2736.595337,13
2263.062531,2741.3618300000003,13
2299.2978989999997,2893.179175,13
2110.815388,2958.3106420000004,9
2133.455423,2929.729475,13
2142.358687,3007.396379,13
2146.2548829999996,2949.164814,13
2156.146688,3029.601654,4
2160.4245149999997,2925.739353,13
2167.194243,3007.786781,4
2164.64245,2947.236648,4
2172.986024,3034.804145,8
2172.4364739999996,2990.807279,13
2187.484102,2923.929122,8
2189.1307239999996,3015.3241420000004,8
2192.124964,3089.837144,8
2192.781898,3042.667519,8
2194.0451129999997,3033.87225,8
2194.917757,2958.664717,8
2193.988007,3074.460207,8
2195.0952859999998,2976.715954,8
2194.600583,2996.544319,8
2198.815861,3003.2766890000003,8
2200.131806,2923.036875,8
2193.65315,3053.638015,8
2205.600084,2933.535987,8
2208.1020719999997,2927.060061,8
2210.3727,2970.403749,8
2211.595422,3049.3198989999996,8
2211.163498,3019.6596329999998,8
2214.640879,3012.809612,8
2212.614555,2962.317094,8
2213.314389,3075.809198,8
2211.9805850000002,2990.8162780000002,8
2214.879166,3094.712555,8
2214.948807,2999.489525,8
2217.47719,2992.622333,8
2214.548297,2953.006135,8
2231.580725,3087.582023,4
2232.569796,3068.9844559999997,8
2239.003131,2952.629674,13
2240.8892690000002,3001.7684440000003,13
2243.163131,2945.166883,13
2249.339415,3030.407749,13
2254.717909,3017.629797,13
2254.589371,2983.27625,13
2260.765918,2991.2304059999997,13
2259.073855,3090.4638609999997,4
2266.3716170000002,2980.242354,13
2266.6119559999997,2939.8637559999997,13
2270.1543920000004,3063.957355,4
2273.375582,2920.1252449999997,9
2276.0178969999997,3100.785391,4
2276.882581,2947.569856,9
2284.009739,3041.1086739999996,9
2291.029176,2961.221113,13
2293.098328,3004.875952,13
2295.9311,2970.213359,4
2295.420273,3069.662781,4
2126.839567,3047.096337,9
2141.1204620000003,2983.035073,13
2137.652947,3079.9899219999998,13
2140.8314,2972.835639,13
2143.701447,2965.570879,13
2143.121254,3094.1654350000003,13
2158.91547,3076.07475,13
2187.299072,2947.548936,8
2195.812996,3014.3566079999996,8
2237.165697,3016.8064670000003,13
2248.150243,3057.294914,4
2248.927099,2934.92956,13
2272.869642,3079.540848,4
2289.080281,3054.408011,9
2141.249516,2997.512826,13
2146.992348,3050.139239,13
2208.975125,3061.3853289999997,8
2211.9411920000002,3068.5637239999996,8
2227.9312579999996,2933.322852,8
2250.0818879999997,2979.779997,13
2279.3286160000002,3027.3449570000002,4
2285.58272,3089.7255800000003,4
2163.297617,3080.0864079999997,13
2248.338958,2925.417195,13
2266.213448,2999.041465,13
2268.8754129999998,3049.8296370000003,4
2126.702313,3267.990496,4
2130.2600199999997,3140.035615,13
2142.221874,3247.850237,4
2143.70079,3270.896965,4
2148.985408,3168.600209,4
2153.401738,3228.779094,4
2155.755282,3207.531202,4
2156.864759,3193.960064,4
2175.234113,3127.547762,4
2177.71418,3193.196105,8
2174.270861,3155.816643,4
2191.513035,3243.43955,8
2191.427486,3163.7069530000003,8
2189.339386,3267.491575,8
2194.047042,3253.634415,8
2194.062757,3279.808097,8
2194.1209510000003,3144.8553460000003,8
2196.955924,3203.338732,8
2195.981177,3219.328923,8
2196.525616,3240.57154,8
