X,Y,mclust
5060.57352941176,1478.37745098039,2
2651.74358974359,2691.50427350427,2
2720.83962264151,3744.71698113208,2
4484.38853503185,617.96178343949,1
3299.6,1866.27619047619,2
1707.48888888889,2076.28888888889,1
2574.72300469484,647.586854460094,2
5376.72368421053,3371.92105263158,2
1680.03296703297,1816.79120879121,2
3894.54187192118,3559.80295566502,2
5747.03921568627,3805.09803921569,2
4226.64179104478,1711.35074626866,2
1167.77333333333,3290.01333333333,2
3962.45217391304,1898.73913043478,2
3340.82432432432,2437.02702702703,2
3422.11666666667,4551.86666666667,2
5610.43076923077,2407.33846153846,4
2512.96341463415,881.768292682927,2
4945.87421383648,1207.35849056604,2
1432.09259259259,1872.7962962963,1
4706.953125,3364.234375,2
4371.23121387283,1097.66473988439,2
2096.26168224299,4090.0,2
2039.32380952381,1500.21904761905,3
4530.62809917355,1307.85123966942,2
1945.78512396694,2247.60330578512,1
4583.45977011494,1401.1091954023,2
5203.68918918919,3097.17567567568,1
4413.55405405405,581.405405405405,1
5707.92670157068,2773.1780104712,2
5355.86153846154,4358.4,1
2720.39156626506,3853.13855421687,2
2468.68965517241,2179.27586206897,2
3965.44230769231,2173.82692307692,1
3444.13888888889,1047.80555555556,2
4092.78571428571,622.047619047619,2
3629.3738317757,2792.53271028037,2
4790.27433628319,3204.3185840708,2
3872.05445544554,3588.4702970297,2
2958.35616438356,2481.26712328767,2
2639.22702702703,1206.4,2
4631.24852071006,4102.02366863905,4
2528.08444444444,4033.52444444444,2
2364.0243902439,2431.71951219512,2
3581.0,3169.07514450867,2
4776.58620689655,2930.24482758621,2
2839.38797814208,2509.84153005464,2
3908.88957055215,3869.19018404908,2
5305.17355371901,3536.47933884298,2
3667.33898305085,4019.29661016949,2
3700.4375,1513.3,2
3445.08783783784,4468.99324324324,2
4626.86111111111,2344.76388888889,2
2538.82638888889,3097.04861111111,2
4903.47619047619,2754.71428571429,2
3831.36231884058,3788.80797101449,2
2876.312,4576.0,1
5714.48360655738,1346.60655737705,2
4109.70914127424,927.540166204986,1
5821.56842105263,1679.43157894737,4
5398.50892857143,1679.51785714286,2
3225.7,3391.34210526316,2
3896.93333333333,4186.67333333333,2
3297.27096774194,3182.68387096774,2
2546.47945205479,2110.08219178082,2
3141.17058823529,3887.25294117647,2
3784.8041958042,1812.72727272727,2
2830.2,1410.20526315789,2
4090.95541401274,2482.25477707006,2
5204.15789473684,3715.06140350877,2
1910.15656565657,3053.09595959596,2
4510.41258741259,1355.65734265734,2
2189.40079365079,3197.12698412698,2
1898.02189781022,2944.55474452555,2
3759.65942028986,2072.15942028986,2
3637.23863636364,429.755681818182,2
3887.32300884956,1085.50884955752,4
3329.27407407407,1436.21481481481,2
1440.71296296296,3655.87037037037,1
3324.3287037037,2671.36111111111,2
3877.39682539683,2086.95238095238,2
4703.2380952381,4335.02380952381,1
2268.18181818182,3564.49090909091,2
3395.88235294118,2609.74509803922,2
2904.02222222222,1111.16666666667,2
2512.06756756757,2455.02027027027,2
2238.25,4181.87234042553,1
4232.08510638298,2540.72872340426,2
2612.50282485876,4229.22033898305,1
2294.78481012658,1320.64556962025,2
3889.24460431655,4442.61870503597,1
2168.0,922.314606741573,4
2917.06832298137,3719.03726708075,2
2748.70779220779,4135.24025974026,2
4856.82119205298,2114.68874172185,2
2686.32653061224,4257.22448979592,1
5921.03738317757,2380.26168224299,2
3958.66176470588,1526.15441176471,2
4192.92105263158,3126.34210526316,2
3531.10666666667,1407.56666666667,2
2594.46396396396,3614.29279279279,2
4489.33644859813,3634.66355140187,2
4196.42794759825,2812.6943231441,2
3062.12359550562,4069.1797752809,2
4283.58333333333,1186.1,2
3464.58450704225,886.232394366197,2
2856.9918699187,1599.0487804878,2
3710.86507936508,2856.84920634921,2
4807.49456521739,3808.44565217391,2
4905.34554973822,3901.32460732984,2
4554.67826086956,2808.92173913043,2
3479.13223140496,2943.2479338843,2
5226.14124293785,2278.83050847458,2
2842.98529411765,3557.24019607843,2
1703.91111111111,1302.65555555556,2
1487.47058823529,2548.85620915033,2
5576.78231292517,2113.31292517007,2
2728.77519379845,2193.50387596899,2
5323.234375,2430.4453125,2
3538.80555555556,4301.12962962963,2
2349.9648241206,2575.42211055276,2
2172.43243243243,1271.43243243243,2
4611.66019417476,2574.64077669903,2
3705.99206349206,4018.07936507937,2
2308.56666666667,1025.6,2
2745.83908045977,2446.8275862069,2
2239.33333333333,2807.91666666667,2
4590.22352941176,2004.64705882353,2
1566.01041666667,3334.0625,3
4028.12056737589,3296.36524822695,2
2974.35877862595,2346.84732824427,2
2040.69811320755,3405.94339622642,2
3738.6644295302,1885.4966442953,2
5774.79581151832,3224.41361256545,4
1967.43939393939,1545.47727272727,2
2831.55319148936,2933.63120567376,2
2159.11486486487,4131.12162162162,1
2626.03448275862,1488.32183908046,2
2051.26923076923,675.326923076923,2
5480.62585034014,3105.15646258503,2
2445.00884955752,4479.47787610619,2
4304.80827067669,3115.6015037594,2
4477.33333333333,2354.87272727273,2
2020.5,1586.21929824561,2
4361.08461538462,4135.93076923077,1
4145.17058823529,1602.67058823529,2
3039.77777777778,4614.32638888889,4
5237.71739130435,1168.28260869565,2
3978.78666666667,2494.06666666667,2
5224.54666666667,1123.57333333333,2
4678.72448979592,613.744897959184,2
3745.32679738562,1293.32026143791,2
2027.83695652174,734.086956521739,2
1320.54255319149,1867.36170212766,4
4985.21428571429,2754.05357142857,2
5262.80165289256,4206.87603305785,2
5173.46202531646,887.481012658228,2
4326.3064516129,623.322580645161,1
2147.51308900524,3624.96335078534,1
4482.72916666667,2230.76041666667,1
1673.35714285714,3749.10714285714,1
3012.5,2494.6619047619,2
2863.09210526316,4200.56578947368,2
5471.66875,2932.4625,4
2367.94827586207,1600.60344827586,2
3123.49122807018,1103.87719298246,1
3790.7752293578,3053.87614678899,2
3486.81914893617,1470.40425531915,1
5090.24390243902,1198.08536585366,2
4563.32967032967,4150.15384615385,1
3376.30357142857,1526.39285714286,2
4112.02803738318,2528.68224299065,2
5592.76129032258,2825.57419354839,2
4191.23428571429,2383.59428571429,2
4949.42592592593,1365.12037037037,2
2727.47159090909,4548.90340909091,3
1689.66666666667,3753.28985507246,1
2915.91244239631,810.447004608295,2
4807.13934426229,4271.26229508197,1
3455.19718309859,4119.25352112676,2
2309.64556962025,3161.91772151899,2
4872.38144329897,2043.88659793814,2
4283.40397350993,4436.64238410596,2
5427.12025316456,3435.85443037975,2
4185.95890410959,1715.06849315068,2
5780.64423076923,3538.00961538462,2
3782.31343283582,3831.50746268657,2
5204.34126984127,2590.1746031746,4
4662.11627906977,1650.31395348837,2
4983.37222222222,3528.08333333333,2
5484.03105590062,1576.24844720497,1
3940.43511450382,2493.25190839695,2
4442.04054054054,2637.37162162162,2
5954.33823529412,2568.73529411765,2
4532.48471615721,4144.08296943231,1
1746.12686567164,1894.34328358209,2
2281.95652173913,4148.19875776397,1
4616.18215613383,2123.82899628253,1
1922.23943661972,933.929577464789,3
5854.55172413793,3067.89655172414,2
3910.82142857143,2816.33928571429,2
3785.97931034483,3864.51034482759,2
3519.20512820513,4457.28205128205,2
1808.64935064935,1752.94805194805,2
3357.22549019608,768.607843137255,2
4777.40952380952,2456.28571428571,2
3980.125,3632.4125,2
2250.84971098266,3707.71098265896,2
3171.68493150685,3916.37671232877,2
1848.83333333333,1220.34523809524,1
5919.04347826087,3019.57971014493,2
2419.95483870968,2664.95483870968,2
4423.73563218391,3022.31609195402,2
4478.70992366412,3892.52671755725,2
3922.33720930233,557.593023255814,1
1732.19444444444,1199.93055555556,3
5090.68656716418,2916.29850746269,2
2846.85185185185,2020.73148148148,2
3821.90555555556,1796.64444444444,2
5323.63963963964,2695.08108108108,4
2305.68243243243,3284.52702702703,2
5742.12871287129,1754.52475247525,2
3262.14736842105,2647.83157894737,2
5744.64227642276,1616.84552845528,2
2250.59493670886,2818.04430379747,2
4739.2268370607,1064.81150159744,2
4325.62251655629,3252.37086092715,2
2795.04294478528,1359.13496932515,2
4965.48684210526,2996.69736842105,2
1453.12781954887,1679.24812030075,4
3395.96078431373,727.156862745098,2
4267.51851851852,522.827160493827,1
1824.94202898551,4048.97826086957,1
4918.77477477477,2750.52252252252,2
3048.64563106796,703.101941747573,1
3673.88034188034,907.136752136752,2
3375.71428571429,1887.48484848485,2
3657.52380952381,918.114285714286,2
4368.30921052632,734.203947368421,1
2756.68902439024,4441.73780487805,2
4788.32919254658,4435.15527950311,4
2443.25,2293.52777777778,1
4099.072,2647.536,2
2739.21052631579,3149.82706766917,2
2159.42741935484,3845.8064516129,2
4383.87142857143,3423.24285714286,2
5794.68613138686,2225.78832116788,2
4047.07307692308,2218.70384615385,1
4364.22619047619,1726.39285714286,2
2886.92549019608,3616.05882352941,1
2975.08536585366,3261.96341463415,2
3843.76694915254,3607.08050847458,2
3963.99224806202,1209.27906976744,2
4038.28205128205,3264.87179487179,2
2439.33108108108,3721.83108108108,1
2465.57142857143,642.87684729064,2
4052.5,1610.82352941176,2
1823.49489795918,1416.76530612245,2
2185.20796460177,3289.52654867257,2
4813.53521126761,2171.77464788732,2
2987.0987654321,4482.83333333333,2
2480.31746031746,4293.11111111111,1
4643.82389937107,1282.30188679245,2
3674.96527777778,3101.23611111111,2
3638.04232804233,3762.55026455026,2
5572.4,1678.53333333333,2
2882.12179487179,2475.75641025641,2
5772.82857142857,3134.20952380952,2
3557.4527027027,315.722972972973,2
1723.16444444444,4146.83111111111,1
3548.35238095238,4313.52857142857,2
5026.35,2080.52142857143,2
5486.35789473684,2997.07894736842,4
3209.90604026846,3769.07382550336,2
1943.23664122137,1361.74809160305,2
3388.24603174603,4192.82936507936,1
4888.69465648855,2561.27480916031,2
3240.82692307692,2456.42948717949,2
2968.31355932203,554.508474576271,2
3922.13247863248,3410.38461538462,2
5850.60747663551,2953.97196261682,2
4763.07407407407,919.185185185185,2
2775.92817679558,1455.24861878453,2
1812.26436781609,2912.18390804598,2
2096.05699481865,3570.86010362694,2
2051.61643835616,1263.19863013699,2
2298.50322580645,3306.01290322581,2
5446.02597402597,1173.5,2
4090.056,2789.272,2
2595.61375661376,1679.22751322751,2
4746.22047244094,2054.51181102362,1
2195.23664122137,1820.38167938931,2
3084.07228915663,3558.47389558233,2
2630.86486486487,1893.67567567568,2
5375.16336633663,2629.59405940594,2
4140.24285714286,1110.74285714286,2
5754.48795180723,2961.45180722892,2
5075.01587301587,1717.49206349206,1
4078.82278481013,3015.86708860759,2
5159.60317460317,3040.5873015873,2
3364.6862745098,1957.90849673203,2
5724.28925619835,3501.13223140496,2
4973.99310344828,2169.08965517241,2
5575.72435897436,3559.67948717949,3
4589.72173913043,3878.3652173913,4
1796.07531380753,3064.33891213389,2
4288.87050359712,1092.51079136691,3
4712.91836734694,4207.14285714286,1
2651.29411764706,2312.22794117647,2
2450.56603773585,1876.28301886792,2
5837.65625,3279.953125,2
5788.14678899083,2370.8623853211,4
4763.39413680782,2031.13680781759,2
3909.27559055118,4672.56692913386,2
4803.73228346457,3081.72440944882,2
2409.6393442623,941.049180327869,2
5071.35714285714,1304.82142857143,2
5012.75333333333,1289.65333333333,2
5134.2925170068,1638.97278911565,1
3348.7868852459,1511.14754098361,2
4435.99579831933,3103.85714285714,2
5849.6,3372.15185185185,4
2752.11111111111,4265.41777777778,1
4560.15486725664,3636.20353982301,2
3594.17054263566,2839.75968992248,2
5368.41206030151,3182.95477386935,1
5499.65168539326,2230.3595505618,2
4644.01550387597,3762.42635658915,1
3093.06081081081,4380.46621621622,2
4307.6626984127,3155.18650793651,2
3784.6524822695,4154.88652482269,2
3894.46385542169,2866.56024096386,2
4045.60975609756,2076.30487804878,2
3225.96062992126,1271.51181102362,2
2157.97637795276,2001.0,2
3651.73333333333,3356.45,2
1652.60839160839,4051.00699300699,1
5585.98245614035,3378.0,1
4087.51612903226,947.341935483871,1
5733.66489361702,2083.62234042553,2
2917.18181818182,4102.19008264463,1
3594.35454545455,2017.70909090909,2
2482.07003891051,1209.78988326848,2
1858.38922155689,3653.97005988024,1
2832.76354679803,3398.81280788177,2
4820.46913580247,617.030864197531,2
2446.95161290323,841.833333333333,2
4327.18390804598,1254.09770114943,2
3934.87982832618,2523.81115879828,2
5545.66666666667,1325.05797101449,2
2495.75974025974,2050.1038961039,2
1910.875,4288.45833333333,4
2441.04929577465,2646.33098591549,2
2360.43558282209,2338.0981595092,2
2067.95041322314,1792.57024793388,2
5503.0737704918,1468.31147540984,2
2971.712,524.744,2
3365.68902439024,2652.17073170732,2
5100.11363636364,3265.65340909091,1
5396.07462686567,2254.84328358209,4
4840.359375,4322.546875,1
4705.7106918239,1513.88050314465,2
3517.72448979592,4197.22448979592,2
5187.3967611336,2584.6032388664,4
5793.89380530973,2400.59734513274,4
2501.58823529412,1468.8,2
4100.33962264151,4615.29245283019,2
5510.0,2678.75257731959,2
4028.232,3486.0,2
2577.03191489362,440.829787234043,2
1753.3064516129,1374.27419354839,2
5917.79310344828,2668.1724137931,2
4984.00452488688,3852.40271493213,2
3940.90322580645,1302.63440860215,2
3506.59146341463,1805.84146341463,2
4597.62809917355,3409.9173553719,2
3004.53370786517,961.955056179775,2
2604.52,901.14,2
5281.30357142857,1909.57142857143,2
4795.1170212766,4391.6170212766,4
5171.92857142857,2015.44897959184,2
3322.43915343915,4326.70899470899,2
5390.29752066116,4297.20661157025,1
5127.43786982249,2486.42603550296,2
2091.60869565217,1049.64492753623,1
5738.375,3141.15833333333,4
3370.69718309859,4087.80281690141,2
5654.73821989529,3983.83246073298,2
1391.94444444444,2447.09722222222,4
5635.18656716418,2152.5,2
3570.21052631579,867.010526315789,2
3863.98449612403,781.15503875969,1
4611.28220858896,1827.84662576687,2
4694.35353535354,3907.14141414141,1
4200.85981308411,2278.91588785047,2
5728.90540540541,2905.30405405405,2
4506.41509433962,3390.07547169811,2
2841.04697986577,4547.28859060403,1
5673.88888888889,1733.55555555556,2
2059.4674556213,2433.96449704142,2
2928.76785714286,4538.42261904762,1
4805.99074074074,1809.44444444444,1
4454.27611940299,2092.5223880597,2
5505.6171875,3525.0390625,3
4245.36363636364,4322.52727272727,2
4649.15862068966,3985.00689655172,2
4447.5,2429.93103448276,2
5620.04,3442.984,1
4775.57407407407,3544.88888888889,2
2671.63366336634,1269.88118811881,2
3630.96923076923,4036.4,2
3749.82236842105,4140.02631578947,2
5516.81481481481,1893.07407407407,2
5985.17322834646,2458.12598425197,2
5082.5,917.211382113821,2
3486.7074829932,2822.82993197279,2
2388.57480314961,3654.63779527559,1
4879.02424242424,1307.93333333333,2
5428.46853146853,1969.1958041958,2
1985.9801980198,1802.43069306931,2
2310.91129032258,3471.73387096774,3
4803.98305084746,3109.23728813559,2
5093.31400966184,2255.83574879227,2
2283.25735294118,4276.85294117647,1
4880.28048780488,2406.64634146341,2
1685.08571428571,4140.51428571429,1
2677.1455399061,2268.67136150235,2
4130.55029585799,4587.50887573965,2
5578.41935483871,4003.74193548387,1
2425.68292682927,1832.80487804878,2
4318.78313253012,1438.3734939759,2
4244.31205673759,2644.16312056738,2
2516.74331550802,2897.96256684492,2
2138.5780141844,4359.00354609929,2
2864.82191780822,839.465753424658,2
3008.69950738916,3398.10344827586,1
4643.77049180328,864.934426229508,2
5827.88709677419,1816.88709677419,2
1744.1974789916,3161.36554621849,2
5067.07627118644,4010.77966101695,2
5125.67901234568,3516.59259259259,3
1920.32203389831,2337.92655367232,2
4723.46788990826,4386.42201834862,1
1678.09160305344,4125.83969465649,1
3628.03658536585,4097.73780487805,2
4923.9402173913,4136.41847826087,2
1598.95789473684,3922.65789473684,1
5765.01315789474,1853.94736842105,2
2439.62978723404,4255.89361702128,1
1312.1975308642,2028.11111111111,4
3877.60795454545,4372.3125,2
3374.14583333333,1479.46527777778,2
2031.5487804878,856.841463414634,4
1778.75280898876,3916.37078651685,1
1809.04545454545,3684.36363636364,1
4140.58974358974,2288.47863247863,2
3551.96666666667,1716.85,2
1628.57009345794,2964.38317757009,2
2945.43076923077,2470.93846153846,2
2130.5503875969,853.558139534884,4
2091.55208333333,2494.22916666667,2
2882.12151898734,2809.81772151899,2
2104.27586206897,1088.1724137931,1
2783.41176470588,869.336134453781,2
4855.48736462094,3211.42960288809,2
4357.22131147541,2401.32786885246,2
4521.73184357542,1071.7374301676,2
4064.79020979021,4485.45454545455,1
3626.02285714286,4540.43428571429,2
3108.68085106383,3636.31382978723,2
4542.41346153846,3354.34615384615,2
2906.925,3289.8,1
4960.03174603175,2497.14285714286,2
4790.70434782609,1543.46956521739,2
5158.20731707317,3537.34146341463,3
4702.53676470588,2262.875,2
1675.28085106383,2634.55744680851,2
5023.75630252101,1126.88235294118,2
3306.11320754717,4221.28301886792,1
5085.37142857143,2366.78095238095,2
5024.69343065693,4089.5401459854,2
3097.42708333333,3153.86458333333,2
4251.50526315789,3010.87368421053,2
4848.3642384106,2766.94039735099,2
5243.36686390533,3995.26035502959,2
2620.38666666667,3971.11333333333,2
5664.41935483871,3755.48387096774,2
4930.81168831169,4502.85064935065,2
2420.84666666667,1767.06,2
1347.3006993007,1914.11188811189,4
3638.01298701299,1805.80519480519,2
2699.93243243243,3024.02252252252,2
3348.14285714286,2909.79365079365,2
5202.6261682243,2407.20560747664,2
2092.89682539683,2450.78571428571,2
4360.81707317073,1587.78048780488,2
2778.99428571429,3121.12,2
5663.75454545455,2801.08181818182,2
3685.02027027027,3498.92567567568,2
5116.5,1213.47457627119,2
2546.57,3546.225,2
5826.525,3195.59375,4
5557.51587301587,2643.62698412698,4
4731.56226415094,2690.56226415094,2
4097.55089820359,1240.4251497006,2
2136.82558139535,1871.51744186047,2
3717.95483870968,2533.46451612903,2
3247.62631578947,3699.09473684211,2
4789.22891566265,2616.78313253012,2
1518.86842105263,1467.69298245614,2
4036.5291005291,2278.37037037037,2
3356.38095238095,3484.31746031746,2
4473.80672268908,1499.0756302521,2
4766.41772151899,3603.26582278481,2
5516.5612244898,1765.27551020408,2
5057.77142857143,4514.01428571429,4
2564.359375,2578.8984375,1
2400.91791044776,2180.17910447761,2
2663.34934497817,4530.94323144105,2
2989.70229007634,2573.08396946565,2
3040.27702702703,911.277027027027,2
5111.41176470588,3126.39705882353,2
4597.848,3938.032,2
1932.23,3881.84,2
3133.22131147541,3069.90983606557,2
4960.89898989899,1899.44444444444,2
5141.67021276596,1411.20212765957,2
5137.9183006536,4435.24836601307,4
4953.39534883721,4150.60465116279,2
2179.81538461538,777.446153846154,1
4427.52941176471,2598.99019607843,2
5110.55089820359,1790.76047904192,2
4929.12658227848,2794.06329113924,2
3994.43661971831,3625.87323943662,2
3795.09316770186,3708.92546583851,2
3167.20833333333,3884.65972222222,2
5622.60563380282,2502.11267605634,3
2202.63309352518,4110.89208633093,1
2647.30769230769,1897.92307692308,2
2541.46753246753,2264.62337662338,2
2075.0,3054.2131147541,2
2008.41791044776,1732.08955223881,2
2352.98657718121,921.93288590604,2
3046.96183206107,2920.42748091603,2
3171.59649122807,3234.37719298246,2
4833.24137931035,1736.63448275862,2
5257.06194690266,3163.06194690265,3
2406.50649350649,4052.59090909091,2
1996.91275167785,2184.44295302013,1
5472.65079365079,2733.56349206349,2
4385.80310880829,4240.31088082902,1
5145.96449704142,2824.94082840237,2
2432.48920863309,2071.52517985612,2
3849.07142857143,2471.71428571429,2
3466.7868852459,4592.60655737705,2
5277.90740740741,1764.49537037037,2
1732.72881355932,1139.27966101695,3
4281.34494773519,4244.45644599303,2
5380.94366197183,1305.28169014085,2
5172.52941176471,2661.94117647059,4
1748.66666666667,2282.77160493827,1
2206.99275362319,4191.81884057971,2
1847.19251336898,3816.26203208556,2
2392.07142857143,2032.42142857143,2
5246.7358490566,1300.85849056604,2
5013.41891891892,2358.45945945946,2
1899.48648648649,2509.11351351351,2
5375.93220338983,4164.93785310734,2
3176.43333333333,705.133333333333,1
4094.45205479452,4324.54337899543,2
2673.38888888889,3011.63492063492,2
5097.95394736842,3056.5,2
2584.84210526316,3684.35087719298,2
1870.20408163265,976.510204081633,3
2624.4450867052,1461.79768786127,2
2681.80288461538,4399.51442307692,1
5257.26523297491,4508.40501792115,2
2127.33333333333,3450.19298245614,3
4509.88271604938,4036.63580246914,2
4307.73484848485,2619.0303030303,2
3165.02762430939,1824.59116022099,2
4981.94782608696,1587.24347826087,1
2335.79090909091,3342.72272727273,3
5325.05789473684,3606.9,2
3933.97744360902,516.06015037594,1
2583.23720930233,2898.37674418605,2
2457.12867647059,3722.03308823529,1
4938.08275862069,2599.75172413793,2
3885.18407960199,2759.56218905473,2
4252.28048780488,2169.0487804878,2
3433.9793814433,2560.21134020619,2
5351.23357664234,3259.95620437956,2
5261.68217054264,3178.11627906977,3
3750.70886075949,4231.33544303798,2
5035.69130434783,2434.50869565217,2
2395.35684647303,3751.33609958506,2
4252.58865248227,4495.56737588653,2
2595.95161290323,2773.81720430108,2
3293.75714285714,2620.07857142857,2
1783.83333333333,1194.95555555556,1
3656.20087336245,1073.1135371179,2
3424.2303030303,3096.99393939394,2
3622.65420560748,1951.54205607477,2
1543.16239316239,2408.4358974359,1
2390.76635514019,852.85046728972,2
4605.77981651376,1376.56880733945,2
1865.92857142857,2702.41071428571,2
2484.71111111111,2536.77037037037,2
4294.42580645161,2165.72903225806,2
2670.57931034483,2539.66896551724,2
1594.88785046729,1692.69158878505,2
2594.23529411765,3506.47058823529,2
2470.9068627451,3376.9362745098,1
5237.93150684932,3075.6095890411,1
3304.67857142857,1382.25892857143,2
4207.37320574163,4077.21052631579,1
2900.77459016393,2432.5,2
1466.86713286713,1570.18881118881,2
5666.87373737374,3913.91919191919,2
2676.14146341463,1591.27317073171,2
3922.36507936508,2284.88888888889,2
4358.27710843373,2827.1265060241,2
1900.19391634981,959.106463878327,3
3261.05555555556,3270.11111111111,2
5789.36904761905,3131.16666666667,2
4601.82954545455,3827.69318181818,2
4973.72794117647,1490.5,1
4450.34246575342,1647.49315068493,2
2790.15243902439,4434.99390243902,1
2989.52054794521,3574.47945205479,2
4728.18852459016,3051.58196721311,2
1985.50993377483,1178.03311258278,1
4264.41025641026,1017.70695970696,1
3623.02538071066,4681.71573604061,2
3919.55909090909,612.636363636364,1
3852.78048780488,1578.15447154472,2
5702.62406015038,3067.85714285714,4
2454.53691275168,2447.5033557047,2
4457.32432432432,3059.83783783784,2
2916.48351648352,2827.94505494505,2
3460.93103448276,2257.37931034483,2
4824.86776859504,2569.22314049587,2
4115.94174757282,4364.65533980583,1
2878.14159292035,1239.70796460177,2
1288.1059602649,1913.12582781457,4
5001.34117647059,3586.15294117647,2
5168.1059602649,1827.14569536424,4
2860.61497326203,2664.82887700535,2
5472.46226415094,1386.98113207547,2
1990.48120300752,4042.97744360902,2
5801.6962962963,3518.60740740741,2
5248.80120481928,1254.96987951807,2
2811.92899408284,3598.77514792899,2
4646.87165775401,2304.05882352941,2
4191.54326923077,2181.31730769231,2
3064.9898989899,4024.39393939394,2
2294.87234042553,4345.84042553191,1
2378.17283950617,3806.0,2
3460.71830985915,2024.57276995305,2
4825.08196721311,2390.55737704918,2
5551.1048951049,4110.57342657343,1
1315.53409090909,1899.05681818182,4
4586.96571428571,1187.57142857143,2
5149.47717842324,2403.60580912863,2
2940.20253164557,2898.57594936709,2
3639.32627118644,2638.83898305085,2
4638.49541284404,2408.76146788991,2
5589.13483146067,1408.13483146067,2
5288.30909090909,3271.23636363636,2
4465.03488372093,2346.51162790698,2
3285.155,863.27,2
3719.52093023256,2807.75813953488,2
2755.675,758.466666666667,2
5005.35616438356,3052.79452054795,2
1845.49152542373,1151.98305084746,2
5111.20212765957,2253.31914893617,2
2122.31952662722,3084.16568047337,2
5843.61739130435,2531.45217391304,4
2196.73722627737,839.802919708029,1
2312.16733067729,4142.25099601594,1
4888.85897435897,636.717948717949,2
4576.75796178344,3892.38853503185,4
2868.30061349693,3711.92024539877,2
2733.77011494253,2606.91954022989,2
3401.33333333333,1078.94666666667,2
1623.00884955752,3082.47787610619,2
2315.8612716763,3455.1676300578,3
2095.83193277311,4376.95798319328,2
5397.18,1239.79333333333,2
3337.96202531646,489.367088607595,2
4590.96202531646,3859.73417721519,4
4263.18032786885,832.704918032787,1
3544.20224719101,1950.94382022472,2
5508.29411764706,3334.19607843137,2
5387.52348993289,1979.13422818792,2
4671.17037037037,2815.17777777778,2
2765.21527777778,2779.34375,2
5231.30994152047,1428.9649122807,4
5204.86554621849,4078.10084033613,2
4068.48571428571,4432.28571428571,1
2538.77083333333,4106.125,2
3070.88571428571,3908.37857142857,2
3705.73056994819,2911.64766839378,2
4485.0,2843.67213114754,2
4347.72093023256,3497.16279069767,2
3690.49253731343,3873.41791044776,2
5099.68674698795,3415.3734939759,3
4812.42708333333,2593.19791666667,2
3259.28934010152,1531.93401015228,2
2443.48623853211,2193.11926605505,2
3995.10218978102,3546.72262773723,2
5042.27731092437,2811.29411764706,2
1695.81,2035.82,1
3534.47083333333,4403.78333333333,2
2698.66279069767,618.093023255814,2
2872.71957671958,4154.69841269841,2
5214.92452830189,3086.43396226415,1
3358.33561643836,1000.94520547945,2
5845.65853658537,2786.46341463415,2
3455.6,2976.6,2
5798.48979591837,2963.36734693878,2
2826.78676470588,2686.38602941176,1
4614.23684210526,4092.90789473684,4
2822.27564102564,2444.05769230769,2
4736.61971830986,1556.76056338028,2
4218.34054054054,1510.96216216216,2
4727.43859649123,3980.26315789474,2
4106.0,1683.15178571429,2
5534.11688311688,2163.03246753247,2
4524.21014492754,1523.26811594203,2
3709.36363636364,4333.01136363636,2
3206.92592592593,888.899470899471,2
3401.63043478261,4451.58152173913,1
1785.87417218543,1366.8940397351,2
1530.54471544715,3265.82113821138,3
4445.68691588785,1939.92056074766,2
2712.72307692308,4209.45384615385,1
1626.30177514793,1775.99408284024,2
4060.51111111111,3874.12222222222,2
1763.3671875,4124.0859375,1
4341.42056074766,3731.58878504673,2
2154.62393162393,3766.79914529915,2
3225.0752688172,3188.55913978495,2
1997.56375838926,1396.91275167785,2
5468.07428571429,3084.54285714286,2
3344.60638297872,2033.11170212766,2
5145.77519379845,2322.17054263566,2
3788.01030927835,567.40206185567,2
2028.63829787234,1371.17021276596,2
5045.44827586207,2361.91379310345,2
3275.96739130435,907.173913043478,2
5006.44791666667,2399.78125,2
5540.14851485148,2636.77227722772,4
4486.52173913044,1155.93043478261,2
4967.8275862069,3625.60344827586,2
3719.72955974843,3677.98742138365,2
4233.39603960396,1021.62376237624,1
2118.41121495327,1038.57009345794,1
4616.30487804878,1263.0487804878,2
2402.64772727273,3402.44318181818,1
4781.49295774648,1961.9014084507,1
5031.29591836735,1211.64285714286,2
5173.70588235294,3087.56862745098,1
5025.82383419689,1392.47150259067,2
5592.0243902439,1288.83739837398,2
3866.26530612245,3691.92857142857,2
5180.07746478873,1693.65492957746,1
3640.74803149606,1080.45669291339,1
4334.43386243386,1271.09523809524,2
3119.51798561151,1320.88489208633,2
2429.86187845304,4376.4364640884,1
4067.54404145078,1298.54922279793,2
4516.88268156425,2041.02793296089,2
2347.09770114943,2094.51724137931,2
2254.70886075949,839.683544303797,1
2873.84210526316,4170.51461988304,2
4245.00854700855,2725.35042735043,2
2289.5,2635.00714285714,2
3351.81286549708,3077.21052631579,1
5016.70503597122,3252.54676258993,2
5175.07978723404,2385.35106382979,2
3606.61333333333,4156.12666666667,2
4130.6204379562,3771.91240875912,1
3475.18614718615,3161.96536796537,2
3303.39751552795,835.546583850932,2
2560.36866359447,4435.94930875576,3
3439.73509933775,1175.96026490066,2
3762.625,3445.734375,2
5723.98895027624,2635.04972375691,2
4017.98076923077,1915.0641025641,2
5622.02777777778,2166.95833333333,2
3173.60377358491,3378.66037735849,2
2439.8622754491,3244.8622754491,3
4312.49593495935,1174.47967479675,2
2232.18045112782,1242.33082706767,2
1831.71523178808,1817.07284768212,2
