mclust,x,y
1,4750.863636363641,4042.0227272727293
1,2051.2440944881896,3940.488188976379
1,1374.42307692308,2165.9903846153798
1,3301.3130434782597,4505.7652173913
2,3185.7245283018897,4589.01509433962
3,4588.08805031447,1022.16981132075
3,4949.81395348837,850.682170542636
3,3063.12727272727,1770.18181818182
1,3063.13653136531,4204.9557195572
2,4776.47159090909,1733.8295454545498
1,2961.14,3385.9133333333302
2,1719.6,2506.8846153846202
3,3034.64084507042,1105.9507042253501
1,5672.508474576271,3086.1610169491496
1,3071.28368794326,4521.14184397163
2,1628.30769230769,2766.95192307692
2,4388.40106951872,2074.11229946524
1,3431.73529411765,1270.48529411765
1,3928.7962962963,3063.74074074074
2,3648.5159574468103,1366.0638297872301
3,1618.09803921569,1845.0294117647102
1,5730.57037037037,3544.2296296296295
1,5434.22388059701,2462.8507462686603
1,2228.25925925926,4055.8703703703704
2,2126.04504504504,3456.11711711712
4,2612.4068627451,2471.36274509804
1,1733.33333333333,4159.904761904761
1,3181.36842105263,4458.71052631579
1,3496.51376146789,1440.3211009174302
1,1719.0887573964499,4053.9349112426003
3,4408.05844155844,1731.4090909090899
1,5492.15254237288,4343.86440677966
1,4890.10119047619,2335.2023809523803
1,3009.99111111111,2445.61333333333
3,2732.8141592920397,750.9469026548669
3,2497.890625,2898.53515625
2,2459.83417085427,4420.91959798995
1,1991.92307692308,4186.31730769231
3,1612.8048780487802,2633.7073170731696
4,3311.35714285714,3922.58035714286
4,4997.65174129353,2264.79104477612
1,2753.8823529411798,3779.60784313725
4,4841.75229357798,2305.99082568807
4,3635.3112244897998,693.8316326530611
1,5276.590277777779,2412.4166666666697
1,2878.03100775194,4056.1085271317797
4,4972.32258064516,2136.91935483871
1,1779.29017857143,2323.3348214285697
1,2554.21768707483,3372.3469387755104
1,5828.14423076923,2997.36538461538
2,2682.40650406504,2090.28455284553
3,5123.774774774771,1001.3423423423401
1,2307.2477064220197,3815.33944954128
2,1924.1279069767397,3338.3372093023304
1,4087.7160493827205,4003.0864197530896
1,2712.02608695652,1894.5652173913
1,5109.0055865921795,3648.78770949721
4,3904.2682926829298,3430.56910569106
1,4280.102439024389,2325.53658536585
1,4494.777173913039,3706.66304347826
1,3980.3525179856106,2180.53237410072
1,2786.67346938776,2294.32653061224
4,4952.098130841121,3756.4532710280396
3,3895.31052631579,1385.86315789474
1,4236.28947368421,2907.45394736842
1,4489.09183673469,686.551020408163
1,4997.737864077671,1584.4466019417498
1,4359.71428571429,2288.5934065934102
1,1979.1037735849102,3721.2924528301896
2,2257.785,4418.405
1,2438.95327102804,4189.953271028039
1,4565.25742574257,4278.18811881188
1,4819.29857819905,1857.7914691943104
3,5594.28488372093,1808.31395348837
1,4057.8057142857106,495.40571428571405
1,3811.7956989247295,499.13978494623706
4,2872.1780821917796,4000.65068493151
1,1511.5819672131101,2405.5655737704897
1,2915.56896551724,2323.71551724138
3,1961.6216216216199,2885.02702702703
3,5260.278260869571,3298.5913043478304
1,2339.76119402985,2335.64179104478
4,3701.91715976331,1875.8875739645002
2,3736.6583333333297,1681.69166666667
3,4363.15849056604,1634.1471698113198
1,2545.5932203389802,3255.8305084745803
1,2765.63057324841,4357.67834394904
1,5598.3571428571395,2490.17142857143
4,4115.42916666667,3159.80833333333
1,5937.51898734177,2573.56962025316
2,4517.82051282051,876.5
1,1520.6880733945002,2005.3394495412801
3,2453.1775147929,3073.8402366863897
2,3489.4583333333303,4636.328125
4,4083.6275862069,3068.0482758620697
1,5523.77536231884,3244.8260869565197
4,3547.3285714285707,4159.928571428571
3,2214.65991902834,1645.42510121457
1,4586.23720930233,2470.76279069767
1,5248.35359116022,1757.72928176796
3,1946.43195266272,1751.69230769231
1,4445.51315789474,2280.48684210526
1,1665.01904761905,3722.9904761904795
3,5300.16025641026,1912.41666666667
1,2030.62,1778.53
1,3949.3271028037398,2618.56074766355
4,4337.10795454546,3387.69886363636
2,2847.0833333333303,742.766666666667
1,3952.3902439024396,2121.3008130081303
4,3459.2014388489197,1662.27338129496
1,5178.34710743802,3425.4958677686
4,3522.4893617021294,1861.5390070922
1,4805.49431818182,4195.676136363641
1,3849.2745098039204,2057.6078431372503
3,4384.08074534161,1759.7453416149103
1,2052.28915662651,1222.36144578313
3,5892.829268292679,2619.0853658536603
1,5037.52671755725,1562.78625954198
1,4007.05660377358,3870.6603773584898
1,5109.759615384621,3404.32692307692
1,3966.0086956521704,4377.69565217391
2,4187.64238410596,4557.84105960265
1,3184.2426470588202,3277.4338235294103
1,3454.9743589743603,4266.04273504274
4,1902.54773869347,2236.30653266332
3,5220.7773279352205,3856.2145748987896
4,2213.63473053892,2353.49700598802
1,1614.00751879699,2283.98496240602
1,3073.44594594595,1548.28378378378
1,2949.8041958042,3250.51048951049
1,3903.4811320754707,3991.2735849056603
1,4435.546666666671,3258.76666666667
2,3879.68260869565,1104.17391304348
1,1604.5930232558098,3165.0
4,3530.4342105263204,3801.02631578947
1,5665.2131147541,3684.62295081967
1,5563.25217391304,2086.1478260869603
3,1772.35256410256,1843.83333333333
3,1975.71241830065,2550.09150326797
1,1715.46052631579,2337.01315789474
1,5333.8024691358005,1160.85185185185
4,2960.19823788546,3702.62114537445
1,3913.4827586206898,3005.09359605911
4,3553.4055944055895,2989.0839160839196
2,2911.3754266211604,1841.3276450511898
1,2976.68711656442,3293.80981595092
1,4183.37623762376,4363.836633663371
1,1642.1739130434803,2259.10144927536
1,5121.0,3374.9745762711896
1,4974.46428571429,1448.65306122449
2,2344.29375,1713.1375
1,5529.090909090911,1261.35454545455
1,5813.828125,3322.0
4,3888.24137931034,2970.33908045977
1,4842.525,1061.73
4,3816.0137931034496,3271.9793103448305
1,4077.8045977011498,3751.7471264367796
1,2400.9387755102,4239.0
4,4257.926553672321,4303.54802259887
3,3285.4816326530604,4638.06530612245
3,4248.29559748428,1343.4213836478
1,2005.13559322034,2661.5593220339
1,4595.16279069767,3185.1705426356602
1,3490.93385214008,1522.57587548638
2,4420.98507462687,3853.61194029851
4,4183.81456953642,3093.3245033112603
1,2288.31213872832,866.578034682081
1,4857.8258426966295,3103.6404494382
2,2114.31092436975,722.4369747899159
1,3832.1545454545503,984.736363636364
1,3281.5886075949397,3013.7531645569607
1,1654.57142857143,2009.0
1,3710.0267857142894,1748.33928571429
1,1355.84,1842.17333333333
4,4267.637583892621,3142.36912751678
2,2467.60606060606,889.0757575757581
1,5449.83870967742,2992.69032258065
1,3493.4189723320196,4534.18972332016
4,3480.57062146893,2863.02824858757
1,3472.96313364055,948.2027649769591
1,5357.6804733727795,1592.30177514793
1,3865.52631578947,1823.85087719298
1,3395.44970414201,3331.30177514793
1,3637.4945054945097,3745.6153846153798
3,4314.6875,1644.3125
4,4376.41358024691,3408.69135802469
4,4173.63333333333,3557.2333333333295
3,2723.1882352941197,686.029411764706
1,1984.3858520900303,4296.00964630225
3,2830.62686567164,3007.96019900498
4,3315.29333333333,3966.1266666666706
3,4846.96590909091,1237.6590909090899
1,3132.19170984456,2884.0310880828997
1,1642.46391752577,3945.65979381443
1,5279.907514450871,4121.0549132948
2,5062.90517241379,1289.47413793103
3,1805.4358974359,3096.8410256410302
4,4751.15254237288,3761.35593220339
4,3251.41791044776,1343.5746268656699
1,3266.20642201835,4125.316513761471
2,3268.01470588235,1909.25
1,2667.6416184971104,3791.74566473988
1,2130.87878787879,3518.10606060606
3,4622.3488372093,1169.73255813953
1,3266.29934210526,4269.01315789474
4,3460.90666666667,4147.833333333329
1,2713.85810810811,3529.0405405405395
2,4005.64788732394,4598.16901408451
1,4568.201834862391,3072.19266055046
1,2315.3568075117396,3544.4882629108
4,3367.8627450980393,3444.50980392157
1,5281.3717948717895,2696.4487179487196
1,3229.60294117647,2827.1985294117603
1,4865.35064935065,1828.82683982684
2,5833.0449438202195,2690.28651685393
1,1642.0648148148098,3797.1203703703704
4,3608.8232044198903,2585.24861878453
1,3620.1511936339502,975.541114058355
1,5650.9858156028395,2158.85106382979
3,2946.32083333333,1035.2625
4,3635.45454545455,4111.12121212121
3,5615.45054945055,1635.79120879121
4,4978.3857142857105,3407.0857142857103
1,5176.588888888889,2470.3
1,4992.94478527607,1446.1165644171801
1,4786.88617886179,2424.27642276423
2,2592.58235294118,3161.1588235294103
1,4282.17525773196,3947.0412371134003
4,3204.67105263158,1493.19078947368
1,3130.2905982906,1132.79487179487
4,3143.0359281437104,3973.4910179640706
4,3065.25179856115,3590.11510791367
3,3897.01,1558.58
4,4011.69945355191,2829.27868852459
1,3110.4742857142896,3230.0742857142895
1,3653.48034934498,782.3013100436681
4,4391.911111111111,3177.6388888888896
1,3014.3181818181797,1277.97272727273
3,3905.4333333333293,1231.6
1,2655.4954954954997,1376.3873873873902
1,5083.40322580645,2964.24193548387
1,4285.982758620689,3984.3103448275897
1,4076.26424870466,518.186528497409
4,3622.2179487179496,1765.7564102564102
4,4551.26896551724,3492.49655172414
1,4495.885416666671,4067.1770833333294
3,1924.0964912280701,1770.5087719298199
3,4677.84496124031,839.124031007752
1,3310.9,2155.4285714285697
1,4367.62295081967,2476.4098360655703
4,3787.7603686635903,4196.92165898618
1,2042.3646408839802,4110.67955801105
1,5662.29268292683,2398.4292682926803
1,5079.51552795031,4217.29813664596
1,5731.671875,2463.3125
2,5453.06532663317,1285.6030150753802
1,3494.40555555556,1732.2888888888901
1,4180.21794871795,2370.46794871795
1,1662.5641025641,3828.2820512820504
4,4735.8571428571395,3223.52857142857
1,3428.87719298246,4334.18859649123
1,5669.2302631579005,1717.40131578947
1,5440.70899470899,2186.25925925926
1,4323.958158995821,3010.7196652719704
1,5402.57471264368,2202.52873563218
1,5470.05555555556,1618.7333333333302
1,4783.777777777779,2584.19444444444
1,4665.0640394088705,3076.5517241379303
1,4158.38607594937,2263.4493670886104
1,2874.26666666667,4562.4
1,5879.73376623377,2703.4025974026
4,3002.5370370370397,2593.42592592593
3,1423.46774193548,2548.63978494624
1,5658.14772727273,1423.2613636363599
1,2864.2774193548403,3257.36129032258
1,4548.78199052133,2541.0379146919395
1,3947.4934497816603,3606.0436681222704
3,4200.4633027522905,1340.80275229358
4,5799.83076923077,3572.67692307692
3,4634.60330578512,1847.00826446281
1,1732.43884892086,1631.8345323741
1,2077.33596837945,1267.5098814229302
1,3099.2578125,1850.6875
1,3885.5690376569,4406.59832635983
1,2380.80392156863,2579.23529411765
1,5265.52941176471,1827.4901960784302
4,4400.1908831908795,3256.94301994302
3,2102.54929577465,1637.9436619718301
1,5477.40340909091,4349.426136363641
1,5649.55026455026,2907.74074074074
2,3000.0594594594604,835.875675675676
3,2133.4652173913,3070.4
2,1752.27450980392,3442.5
1,4218.68711656442,2503.08588957055
3,5817.28813559322,1881.76271186441
1,2769.1011904761895,2909.125
1,2513.1739130434803,3375.8478260869606
3,2315.4352941176503,3097.5588235294103
1,4017.4205128205103,989.107692307692
2,1716.1491935483898,2523.77822580645
1,2067.90579710145,987.210144927536
1,4770.0701754386,1852.30994152047
3,2602.3580246913602,1778.85185185185
1,4119.0,3884.75
1,3022.98429319372,791.6596858638741
3,1512.3225806451599,1541.94623655914
1,4055.80898876404,936.050561797753
1,5399.90661478599,2959.80155642023
1,2754.63768115942,550.615942028986
2,2053.8762886597897,1506.6391752577301
1,2820.565,4075.965
1,3184.4142857142897,4122.3714285714295
3,4007.45806451613,1232.95483870968
1,4154.69230769231,3985.2426035503004
1,3393.84210526316,496.59649122806997
3,4424.65034965035,1062.23076923077
4,4746.22929936306,2299.7834394904503
1,4854.833333333329,1714.99166666667
2,5360.228571428571,4043.8785714285705
1,1630.30967741935,2230.3870967741896
1,1757.91379310345,4138.18965517241
1,1735.26086956522,4134.93913043478
1,5774.59803921569,2498.3235294117603
3,5295.095541401271,3486.7452229299397
4,4527.8,3268.0
4,3519.96,2019.55
1,5476.027027027029,2752.08648648649
2,4590.93452380952,1939.69047619048
1,3697.9259259259297,1074.93121693122
3,2255.62595419847,2541.43511450382
2,5193.93043478261,3197.99130434783
3,4144.0162601626,1240.65040650407
1,2017.91935483871,985.983870967742
4,4789.37362637363,3557.36263736264
1,5534.240310077521,2775.62790697674
3,2155.30656934307,2953.3868613138698
2,4492.10606060606,2021.18181818182
3,2610.82323232323,694.1969696969701
1,3707.9817073170702,4363.524390243901
4,4058.59375,3496.0416666666697
1,2798.76262626263,3810.5656565656604
2,4874.1875,1547.88888888889
1,4301.00826446281,3810.98347107438
1,3672.8988095238105,4002.6011904761895
1,2861.04411764706,445.051470588235
4,4405.22424242424,3530.50303030303
1,2643.3181818181797,4205.87062937063
1,3409.4588235294104,1190.04705882353
1,4525.91919191919,2348.3888888888896
4,5035.81720430108,3174.56989247312
3,4206.652439024389,1829.28048780488
1,4126.11585365854,3679.4756097561
3,2010.9852941176503,3261.04411764706
3,4301.05035971223,1276.15107913669
1,5842.32275132275,3493.7936507936497
1,3175.40654205607,3103.18224299065
1,4817.72961373391,4304.10729613734
1,5896.18686868687,2829.32828282828
1,3589.66801619433,3984.02024291498
4,4562.92307692308,3269.06993006993
1,5150.04918032787,1347.09836065574
1,1630.3980099502498,3847.91542288557
1,4235.3207547169795,4281.165094339621
1,3301.02424242424,2307.52121212121
3,2968.3393939393895,1944.9272727272698
1,3872.328125,3519.640625
1,2138.22304832714,1386.62453531599
1,5648.06349206349,2794.0793650793703
3,2379.3172413793104,2615.0896551724104
1,4158.18562874252,3904.0299401197603
4,3100.78873239437,2677.8309859154897
1,2633.99363057325,4359.6178343949
1,5275.7844827586205,1525.05172413793
1,3337.92727272727,4475.8
2,2791.1582278481,1205.27848101266
2,1810.80582524272,1037.79611650485
1,2534.51492537313,4464.18656716418
1,5809.15714285714,2061.81428571429
2,2987.0505050505,4611.4898989899
2,1325.84482758621,2385.15517241379
1,4465.374358974361,2492.67692307692
1,2533.99523809524,811.3
2,5388.40769230769,1411.27692307692
3,1825.01030927835,1838.7938144329898
2,4642.87096774194,1411.0967741935501
4,3420.61392405063,3604.42405063291
4,4685.12252964427,3251.43873517787
4,2647.61137440758,2440.1895734597197
1,3418.37857142857,3351.04285714286
1,3825.5628415300503,1350.1967213114801
1,2030.67724867725,4155.95238095238
1,3695.9059233449498,3786.0836236933796
4,2793.9116607773904,3941.6784452296797
2,2440.41975308642,826.9135802469141
1,5124.07975460123,2530.63803680982
1,3344.928,1272.096
1,4134.3006993007,564.559440559441
1,2980.24836601307,2382.2614379085003
1,3974.5370370370397,1005.5185185185198
1,4654.94495412844,2352.4174311926604
2,2008.7697368421102,1487.01973684211
4,4762.306122448979,3289.67346938776
1,2391.61627906977,583.104651162791
1,2889.1776859504103,3334.51239669421
1,3786.6789473684203,1790.86315789474
1,3427.25652173913,1987.05217391304
3,2926.15757575758,1184.74545454545
1,3488.6347826087,1215.11304347826
4,2873.02189781022,4187.102189781021
4,4964.71195652174,4115.17391304348
1,5387.82375478927,1819.24521072797
2,4638.97209302326,3999.75348837209
3,2394.37748344371,1824.1589403973499
1,5616.015625,3775.3046875
3,4186.88356164384,3466.35616438356
2,4491.99800796813,4006.6992031872496
4,5268.75,1657.85294117647
2,1448.89473684211,1749.85964912281
2,1368.15454545455,2401.69545454545
2,2912.43333333333,2205.64761904762
1,2131.7323943662,1488.05164319249
1,1512.40845070423,2120.08450704225
1,5950.3859649122805,3276.88596491228
4,3765.0290697674395,2184.10465116279
1,4979.726495726501,2718.3675213675197
1,4640.41242937853,2597.4632768361603
1,4144.59428571429,877.045714285714
2,5194.16981132075,3778.1446540880497
1,5866.408284023671,2220.2958579881697
1,2341.28961748634,3932.12568306011
1,1784.1940298507502,4256.68656716418
4,3202.63157894737,3432.0350877193
1,1710.9548387096802,1318.52258064516
2,3780.7727272727293,1704.7012987013
3,4686.89516129032,803.596774193548
1,3419.5932203389802,2002.10169491525
1,3146.45,937.141666666667
1,1990.77227722772,1312.9900990099
1,2497.07936507937,4206.3650793650795
1,5452.65517241379,3039.55603448276
3,3206.40740740741,2147.5308641975303
1,1634.66666666667,3994.6666666666706
2,3260.45454545455,2147.42045454545
2,1747.58490566038,1150.49056603774
1,4333.18543046358,2306.18543046358
3,2940.1797752809002,1193.93258426966
3,2874.88554216867,2945.56024096386
3,2758.91558441558,1678.41558441558
3,4666.11504424779,1831.92920353982
2,3842.05405405405,4594.83108108108
1,4290.28205128205,2183.12820512821
1,4345.65365853659,2449.80487804878
1,4829.27450980392,1874.8627450980398
2,1684.90196078431,1397.5098039215698
4,5037.90070921986,3644.75177304965
1,2741.46820809249,1159.68786127168
2,2014.9587628866,3464.84020618557
3,1968.31578947368,1623.73684210526
4,4018.75167785235,2956.85906040268
2,4420.05925925926,3984.4296296296293
1,5186.3119266055,1465.94495412844
3,5268.264,3284.136
1,5455.85909090909,1633.21818181818
3,2040.2979797979801,3247.72222222222
4,3524.9603960396003,1578.5742574257401
1,5187.71904761905,3045.6
1,5253.14184397163,2085.7446808510604
3,2164.24375,2994.1875
1,3017.5678233438503,714.8201892744479
2,4074.6086956521704,2169.3043478260897
2,2541.83582089552,2094.74626865672
1,2853.69565217391,3352.98260869565
3,3982.2147239263795,1582.5276073619598
3,4527.77653631285,506.653631284916
3,2446.9038461538503,1615.23076923077
1,3867.92070484582,4402.744493392071
2,4437.201834862391,501.18348623853205
4,4639.681102362199,3691.4055118110205
2,3199.0472972973,2280.16891891892
1,4135.17,2338.06
3,5776.89473684211,1696.4298245614002
1,3151.89714285714,770.88
3,3938.9341317365297,1637.31137724551
4,3535.4944444444395,2042.36666666667
1,3094.54716981132,3238.3081761006297
4,3220.31868131868,2742.3956043956
1,5135.192052980129,2223.8476821192103
4,3908.76878612717,2939.54335260116
1,3222.2261904761895,550.9880952380951
4,2874.07954545455,3964.86363636364
1,5760.85625,3726.24375
2,2136.4535519125698,2060.6229508196698
1,4186.91129032258,2252.42741935484
2,3728.8412698412703,1383.31746031746
4,4745.7459016393395,3213.6393442623
4,3741.60944206009,3268.3175965665196
1,3407.8035714285697,1117.39285714286
1,5143.1560283687895,1688.5035460992901
1,5514.090090090091,3090.9189189189196
1,4149.98591549296,2306.7042253521104
2,4486.65517241379,428.505747126437
1,2356.52229299363,3896.52229299363
4,2415.18292682927,3970.9552845528497
1,2570.0,3633.30909090909
1,3999.32824427481,1069.3511450381698
1,2364.80582524272,3506.8834951456297
1,4208.5034965035,3639.9790209790203
1,3283.0176470588203,2295.04117647059
1,5615.29439252336,2424.2803738317803
4,4255.6071428571395,2389.27142857143
4,4367.32323232323,3361.4747474747496
1,5759.954022988511,2534.45977011494
1,5298.375,1719.82142857143
1,4183.99378881988,4094.1739130434794
1,3727.6621621621603,2712.9932432432397
4,3983.61194029851,2930.67164179104
1,4725.43,2467.46
1,4430.5328467153295,1001.2408759124099
1,4224.875,2603.7
1,2705.20779220779,2659.44155844156
4,3275.3958333333303,1494.41666666667
4,3608.1538461538503,2568.4
4,3755.90604026846,3369.2953020134196
2,2883.3696369637,3099.18811881188
1,5127.85333333333,3607.16
2,4490.90789473684,551.401315789474
4,3498.61878453039,3243.74585635359
1,1866.5126582278501,4035.51898734177
4,4907.75,2217.51923076923
1,4828.72972972973,1751.9594594594598
1,5178.071428571429,1812.67857142857
1,3949.8352272727293,3648.7556818181797
2,5865.08130081301,2421.3008130081303
4,3771.6339869281,3565.39869281046
3,4690.17557251908,1702.2213740457998
1,4733.095238095239,2771.1031746031704
1,4880.59493670886,2377.38607594937
1,2255.40909090909,810.116883116883
1,1944.2,3695.8727272727297
1,4130.777777777779,2663.4583333333303
1,2101.98684210526,3595.3684210526294
3,4351.19101123595,1271.76404494382
1,4483.029761904761,2897.34523809524
3,4501.32653061224,1942.72108843537
1,4786.3786407767,3113.53398058252
1,1452.8110236220498,1734.52755905512
3,2575.92063492063,985.428571428571
4,3487.2686567164196,1950.24378109453
1,2429.2578125,2461.2421875
1,4881.22900763359,3440.52671755725
2,4901.80582524272,1451.0582524271802
1,2254.5652173913,989.159420289855
2,1888.65020576132,3478.92181069959
1,1469.27528089888,3475.8595505618
1,3435.14093959732,877.5771812080541
4,4885.46198830409,3321.90058479532
1,2666.74907749078,3454.4464944649394
4,4820.904761904761,2037.52976190476
1,2387.15652173913,3638.27826086957
4,4815.833333333329,3223.99275362319
3,4147.07558139535,1762.3313953488398
1,1631.4123711340198,3721.6082474226796
1,4224.94845360825,2350.92783505155
2,3522.31914893617,4597.234042553189
4,4016.1680672268894,2771.81512605042
1,2821.3024691358,4198.12345679012
1,2920.125,1339.425
1,4722.16981132075,2791.74842767296
2,1613.84771573604,1254.4517766497502
1,2866.6179245283,4408.08018867925
4,4856.37974683544,3378.51265822785
1,3017.05555555556,3529.20238095238
2,2119.86013986014,3482.98601398601
1,4510.4619047619,2821.15714285714
1,5154.21153846154,3086.24038461538
1,4078.10185185185,631.333333333333
3,4206.412935323379,1525.86069651741
1,4089.4756097561,3810.9939024390205
3,2709.07655502392,813.4593301435409
1,2441.52272727273,1414.19696969697
1,3801.56834532374,4326.8920863309295
1,4443.18181818182,775.727272727273
1,3220.4166666666697,525.666666666667
4,2736.47596153846,2496.75
3,3214.55033557047,2069.12080536913
1,2680.9562043795604,4176.5328467153295
1,5611.09493670886,3548.4936708860796
3,4431.636363636359,1224.46280991736
1,2564.83703703704,2169.5037037037
1,3719.99300699301,1101.4615384615402
1,4751.80303030303,1562.6616161616198
2,2571.46610169492,4483.372881355929
1,3083.7172774869105,494.324607329843
1,2852.34558823529,1049.75
2,3024.36805555556,1895.09722222222
1,4521.86440677966,4320.83050847458
1,3224.14201183432,832.4792899408279
3,5403.68656716418,1361.37313432836
1,5986.18446601942,2756.84466019417
3,5365.93630573248,4457.24203821656
1,3925.7572254335296,738.849710982659
1,3880.3684210526294,4160.08270676692
1,3309.77514792899,887.218934911243
1,5632.47552447552,2395.45454545455
1,2917.54716981132,4550.79245283019
1,2709.4675324675304,3437.79220779221
2,2200.60317460317,673.0
3,2239.20437956204,2990.70802919708
2,1515.48695652174,2494.33913043478
1,3340.6851851851898,4523.401234567899
1,3107.6711111111103,1478.2177777777802
1,3509.5283018867894,404.056603773585
1,2006.35922330097,2642.10194174757
1,3928.64238410596,3677.35761589404
1,1955.3939393939397,2164.1515151515196
1,4137.06086956522,2302.8086956521697
1,3897.4744897959204,2423.59183673469
1,2055.59854014599,1390.0364963503698
1,1745.4877049180302,2206.9344262295103
1,2913.7083333333303,1452.25833333333
1,1840.4306930693103,3874.7970297029706
3,3928.4539473684204,1421.88157894737
1,1783.7017543859602,1387.30994152047
1,3426.14084507042,3247.97183098592
1,3943.3652173913,1621.46086956522
1,5450.59162303665,2460.49214659686
1,4999.91005291005,1735.98412698413
4,3593.0625,2036.50568181818
3,3925.1923076923104,1235.48076923077
3,2476.4702970297,3038.0099009901
1,2829.18867924528,4165.79245283019
1,2918.9827586206898,4339.59770114943
1,2033.6859504132199,2954.4214876033097
1,5562.186602870811,3795.77033492823
3,5273.95402298851,3986.7356321839097
1,5637.86956521739,2709.1304347826103
3,1898.0792079207897,2858.1287128712897
1,5236.6428571428605,1287.2272727272698
1,5778.12598425197,2483.0
1,5580.3928571428605,2494.4910714285697
1,5681.7113402061905,3377.0927835051502
3,4603.21428571429,1161.15238095238
1,3403.4896551724105,693.6344827586211
1,3586.8478260869606,1007.4492753623199
1,4639.8961038961,2828.1753246753196
1,1957.33333333333,1054.93650793651
1,2171.49775784753,3799.3049327354297
1,3255.9,2448.96666666667
1,4627.14090909091,2995.3181818181797
1,2832.1764705882397,3293.1862745097997
2,4084.8854166666706,4514.697916666671
4,4485.1142857142895,3157.8
1,2055.11764705882,951.482352941176
1,3070.3204419889503,2437.77348066298
1,2451.4040404040397,901.888888888889
1,5590.74596774194,3955.2217741935497
1,2916.7142857142894,3339.86038961039
3,3792.3103448275897,1565.68103448276
1,3723.1230769230797,1133.3076923076899
2,2985.7901234567894,3083.60493827161
1,4311.3305785124,2551.27272727273
3,2432.0506329113896,2727.0253164557002
4,4141.86144578313,3182.3493975903602
1,2397.58064516129,4332.658064516129
2,1574.9863945578197,3363.95918367347
3,4718.89304812834,1788.8449197860998
1,2869.28125,587.7265625
1,5736.35802469136,2729.69135802469
1,2396.99166666667,3768.6333333333296
1,2573.5418326693202,2544.40637450199
1,1873.3625498007998,2123.74900398406
2,2698.71610169492,4527.29237288136
2,5428.166666666671,1245.7666666666698
3,5206.40236686391,1306.26035502959
1,3323.1213872832395,2247.1502890173397
1,3203.09523809524,4480.98412698413
1,4295.37788018433,4162.31797235023
1,3022.0521739130395,4370.09565217391
1,4112.94968553459,3723.8301886792497
1,3921.2336448598103,2671.8785046729
2,1967.89285714286,1443.38392857143
1,1350.57142857143,1869.8469387755104
1,5190.50724637681,1583.66666666667
1,2040.55367231638,3925.9943502824894
1,3550.1176470588202,893.848739495798
1,2281.93023255814,747.651162790698
1,3513.58585858586,1411.07070707071
3,3015.28806584362,1059.2469135802498
1,4282.37688442211,3032.53266331658
1,2474.6355140186897,728.5140186915891
1,4424.06944444444,2284.97222222222
1,3136.2893081761,1283.16981132075
1,3433.71666666667,4576.416666666671
3,1962.3055555555602,2947.27777777778
1,2217.20689655172,864.7881773399009
4,3256.07317073171,1205.0
1,1889.0444444444397,2115.6666666666697
4,3436.2246376811604,2767.05072463768
2,3164.6524822695,2264.00709219858
4,2580.30864197531,3919.86419753086
3,3906.5873015873,1281.4047619047599
1,3250.70676691729,4192.84210526316
1,2156.20289855072,1276.75362318841
1,3855.76785714286,530.005952380952
4,2893.9757281553398,2548.73300970874
1,1937.7975206611602,2666.5
1,3413.78867924528,864.0943396226421
4,2505.12698412698,2470.0317460317497
1,2546.94514767932,4005.79324894515
1,2840.18,4173.995
2,5847.04109589041,2376.3424657534197
1,5798.650943396229,2280.8396226415102
1,4119.49704142012,1796.9171597633103
3,2687.47058823529,1949.9647058823498
4,3852.7523809523796,2615.1619047619
4,4682.98591549296,2330.19718309859
3,2322.08391608392,3150.2937062937103
1,1574.4507042253501,3701.32394366197
2,4565.16161616162,770.621212121212
1,3258.0440251572304,4338.720125786161
4,3414.5714285714303,4180.0977443609
2,1946.7320754717002,2403.87924528302
4,3231.5708154506397,2691.82403433476
1,5241.81818181818,3019.65734265734
2,4475.2483221476505,4029.08053691275
1,5803.90816326531,3046.0816326530603
1,3548.44370860927,438.264900662252
2,4891.15873015873,1571.96825396825
1,5952.79710144928,2643.11594202899
1,4240.23880597015,975.5522388059699
4,5053.55696202532,2552.9620253164603
1,2856.8669201520897,3613.74904942966
2,1511.15270935961,1816.7241379310299
1,5240.48905109489,2205.68613138686
1,3637.7105263157896,4356.17543859649
1,5636.105882352939,3662.5176470588203
1,2699.71341463415,4057.4878048780497
1,3478.16568047337,4218.42603550296
1,2747.0630630630603,2239.85585585586
1,4946.6513761467895,1721.3486238532098
1,4188.193877551021,2746.85714285714
4,4862.43396226415,2232.35220125786
1,2117.58888888889,2253.05555555556
1,4809.71942446043,4334.223021582729
3,4602.9298245614,928.894736842105
1,2637.9183673469397,584.989795918367
1,4669.194285714289,2482.46857142857
1,4347.19665271967,2415.14225941423
1,3352.0236966824605,3060.22748815166
1,2599.02824858757,3327.5875706214697
1,4785.927710843371,2670.48192771084
4,3521.55660377358,2035.08490566038
1,3360.4455445544604,4553.970297029699
1,2436.79746835443,505.873417721519
1,4025.515625,3713.6640625
3,4167.6357615894,3428.5894039735103
1,2344.13157894737,4168.08771929825
4,3552.4604316546797,4143.07194244604
1,2687.6818181818203,2662.97272727273
2,2460.94520547945,3101.6232876712297
2,1586.2380952381,2752.48979591837
1,1801.40131578947,3007.24342105263
1,4498.24675324675,1429.93506493506
2,5625.31578947368,1865.66315789474
2,4209.31386861314,1148.9927007299302
1,5546.1959459459495,2378.83108108108
1,2023.42,3689.48
2,5494.9545454545505,1289.75757575758
1,3940.15068493151,2074.6095890410998
2,2466.3221476510103,868.885906040268
